row_idx,column_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,intent_label,predicted_intent
3585,statuses_count,1,,,0.9188582406082514,0.9972299774194778,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,140.0,0.9459459459459459,-1.0,147.0,7.0,4.997212273764115,2.0794415416798357,3.0,596.0,3061.0,1,1.0
3624,statuses_count,1,,,0.9188582406082514,0.9989705172776412,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,19.0,0.7037037037037037,-1.0,26.0,7.0,3.295836866004329,2.0794415416798357,3.0,1476.0,3061.0,1,1.0
3627,statuses_count,1,,,0.9972816876228912,0.8010854165520123,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,24277.0,27.36978579481398,1.0,886.0,25163.0,6.787844982309579,10.133169680689921,3.0,3428.0,1417.0,1,-1.0
3658,statuses_count,1,,,0.9188582406082514,0.8406643968546432,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,107.0,0.9304347826086956,-1.0,114.0,7.0,4.74493212836325,2.0794415416798357,3.0,194.0,3061.0,1,1.0
3660,statuses_count,1,,,0.9188582406082514,0.992927631711699,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,238.0,0.967479674796748,-1.0,245.0,7.0,5.5053315359323625,2.0794415416798357,3.0,1374.0,3061.0,1,1.0
3663,statuses_count,1,,,0.9188582406082514,0.9874561920633357,3,1,0.3232492372862846,1.0,0.5,1.0,0,0,117.0,0.936,-1.0,124.0,7.0,4.8283137373023015,2.0794415416798357,3.0,316.0,3061.0,1,1.0
3668,statuses_count,1,,,0.9188582406082514,0.9366627106382617,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,1678.0,0.9952550415183867,-1.0,1685.0,7.0,7.430114138561801,2.0794415416798357,3.0,811.0,3061.0,1,1.0
3671,statuses_count,0,,,0.9188349053998566,0.6712695854184627,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,7135.0,0.999859865470852,-1.0,7135.0,0.0,8.872907674259846,0.0,3.0,3093.0,0.0,-1,-1.0
3684,statuses_count,1,,,0.9188582406082514,0.9996255699132979,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,10.0,0.5555555555555556,-1.0,17.0,7.0,2.8903717578961645,2.0794415416798357,3.0,822.0,3061.0,1,1.0
3698,statuses_count,0,,,0.9188349053998566,0.9635032673662148,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,2277.0,0.9995610184372257,-1.0,2277.0,0.0,7.731053144007127,0.0,3.0,1269.0,0.0,-1,-1.0
3742,statuses_count,1,,,0.9188582406082514,0.9193643206551253,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,1385.0,0.994256999282125,-1.0,1392.0,7.0,7.239214973779806,2.0794415416798357,3.0,499.0,3061.0,1,1.0
3752,statuses_count,0,,,0.9188349053998566,0.9470563458013963,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,6886.0,0.9998547988964717,-1.0,6886.0,0.0,8.837390855544697,0.0,3.0,3030.0,0.0,-1,-1.0
3760,statuses_count,1,,,0.9188582406082514,0.9797277710590181,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,167.0,0.9542857142857143,-1.0,174.0,7.0,5.1647859739235145,2.0794415416798357,3.0,861.0,3061.0,1,1.0
3767,statuses_count,0,,,0.9188349053998566,0.7726533319395033,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,3776.0,0.9997352396081546,-1.0,3776.0,0.0,8.236685322712457,0.0,3.0,2057.0,0.0,-1,-1.0
3787,statuses_count,1,,,0.9188582406082514,0.9867559357954169,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,94.0,0.9215686274509803,-1.0,101.0,7.0,4.624972813284271,2.0794415416798357,3.0,17.0,3061.0,1,1.0
3788,statuses_count,1,,,0.9188582406082514,0.9970427623761269,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,14.0,0.6363636363636364,-1.0,21.0,7.0,3.091042453358316,2.0794415416798357,3.0,1148.0,3061.0,1,1.0
3792,statuses_count,1,,,0.9188582406082514,0.9853600236292341,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,1378.0,0.9942279942279942,-1.0,1385.0,7.0,7.234177179749849,2.0794415416798357,3.0,496.0,3061.0,1,1.0
3831,statuses_count,0,,,0.9188349053998566,0.8095168940492561,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,12534.0,0.9999202233745512,-1.0,12534.0,0.0,9.436280010592395,0.0,3.0,336.0,0.0,-1,-1.0
3851,statuses_count,1,,,0.9188582406082514,0.9802466127496726,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,18.0,0.6923076923076923,-1.0,25.0,7.0,3.258096538021482,2.0794415416798357,3.0,1406.0,3061.0,1,1.0
3861,statuses_count,1,,,0.9188582406082514,0.9917137341709964,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,169.0,0.9548022598870056,-1.0,176.0,7.0,5.176149732573829,2.0794415416798357,3.0,881.0,3061.0,1,1.0
3870,statuses_count,0,,,0.9188349053998566,0.9986874945358231,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,3.0,1.0,0.0,-1,-1.0
3887,statuses_count,1,,,0.9188582406082514,0.979682367410684,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,2770.0,0.9971202303815695,-1.0,2777.0,7.0,7.9294865233142895,2.0794415416798357,3.0,1582.0,3061.0,1,1.0
3898,statuses_count,0,,,0.9188349053998566,0.998765700819958,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,3.0,2166.0,0.0,-1,-1.0
3900,statuses_count,1,,,0.7817377012804368,0.0,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,6571.0,0.07892998282302915,1.0,83250.0,89821.0,11.32961541978256,11.405585213149562,3.0,3324.0,3447.0,-1,-1.0
3905,statuses_count,1,,,0.9188582406082514,0.9919159504197442,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,23.0,0.7419354838709677,-1.0,30.0,7.0,3.4339872044851463,2.0794415416798357,3.0,1685.0,3061.0,1,1.0
3919,statuses_count,1,,,0.9188582406082514,0.9918245430748602,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,75.0,0.9036144578313253,-1.0,82.0,7.0,4.418840607796598,2.0794415416798357,3.0,3303.0,3061.0,1,1.0
3924,statuses_count,1,,,0.9320964497723491,0.650640127772967,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,7852.0,0.21298757662887213,1.0,36865.0,44717.0,10.515044996056119,10.708131384109748,3.0,2022.0,2342.0,-1,-1.0
3925,statuses_count,0,,,0.9188349053998566,0.9757148486073599,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,4045.0,0.9997528423133959,-1.0,4045.0,0.0,8.305484017727691,0.0,3.0,2181.0,0.0,-1,-1.0
3926,statuses_count,1,,,0.9188582406082514,0.9990599244618056,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,439.0,0.9821029082774049,-1.0,446.0,7.0,6.102558594613569,2.0794415416798357,3.0,2337.0,3061.0,1,1.0
3951,statuses_count,1,,,0.9188582406082514,0.9818559420646327,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,175.0,0.9562841530054644,-1.0,182.0,7.0,5.209486152841421,2.0794415416798357,3.0,930.0,3061.0,1,1.0
3952,statuses_count,1,,,0.9188582406082514,0.9429366147673134,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,2080.0,0.9961685823754789,-1.0,2087.0,7.0,7.643961949002529,2.0794415416798357,3.0,1135.0,3061.0,1,1.0
3961,statuses_count,1,,,0.9188582406082514,0.9930292398762527,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,355.0,0.977961432506887,-1.0,362.0,7.0,5.8944028342648505,2.0794415416798357,3.0,1984.0,3061.0,1,1.0
3981,statuses_count,1,,,0.9188582406082514,0.9875387987010537,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,81.0,0.9101123595505618,-1.0,88.0,7.0,4.48863636973214,2.0794415416798357,3.0,3417.0,3061.0,1,1.0
4000,statuses_count,1,,,0.9188582406082514,0.9514733007184062,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,168.0,0.9545454545454546,-1.0,175.0,7.0,5.170483995038151,2.0794415416798357,3.0,870.0,3061.0,1,1.0
4011,statuses_count,1,,,0.9188582406082514,0.9864471109803165,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,1356.0,0.9941348973607038,-1.0,1363.0,7.0,7.218176838403408,2.0794415416798357,3.0,469.0,3061.0,1,1.0
4027,statuses_count,1,,,0.9188582406082514,0.9997019760527852,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,27.0,0.7714285714285715,-1.0,34.0,7.0,3.5553480614894135,2.0794415416798357,3.0,1874.0,3061.0,1,1.0
4028,statuses_count,0,,,0.9188349053998566,0.944090707502501,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,2391.0,0.9995819397993311,-1.0,2391.0,0.0,7.779885115070522,0.0,3.0,1338.0,0.0,-1,-1.0
4032,statuses_count,1,,,0.9188582406082514,0.9917631381407697,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,74.0,0.9024390243902439,-1.0,81.0,7.0,4.406719247264253,2.0794415416798357,3.0,3288.0,3061.0,1,1.0
4034,statuses_count,1,,,0.9188582406082514,0.7471764847901478,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,480.0,0.9836065573770492,-1.0,487.0,7.0,6.1903154058531475,2.0794415416798357,3.0,2483.0,3061.0,1,1.0
4057,statuses_count,1,,,0.9188582406082514,0.9994859586950724,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,11.0,0.5789473684210527,-1.0,18.0,7.0,2.9444389791664403,2.0794415416798357,3.0,916.0,3061.0,1,1.0
4062,statuses_count,1,,,0.9188582406082514,0.8638558603658266,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,387.0,0.979746835443038,-1.0,394.0,7.0,5.978885764901122,2.0794415416798357,3.0,2137.0,3061.0,1,1.0
4063,statuses_count,0,,,0.9188349053998566,0.8963854742284315,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,567.0,0.9982394366197183,-1.0,567.0,0.0,6.342121418721152,0.0,3.0,2726.0,0.0,-1,-1.0
4087,statuses_count,1,,,0.9786135209069744,0.8788084618570601,2,1,0.3232492372862846,1.0,0.5,1.0,0,0,7173.0,0.30405663176635156,1.0,23590.0,30763.0,10.068620562346831,10.334100454176944,3.0,1324.0,1729.0,-1,-1.0
4121,statuses_count,0,,,0.9188349053998566,0.5941579892453852,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,2253.0,0.9995563442768411,-1.0,2253.0,0.0,7.720461694599722,0.0,3.0,1250.0,0.0,-1,-1.0
4230,statuses_count,1,,,0.9308925409376192,0.4873564073832659,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,15496.0,0.8107146594119493,-1.0,19113.0,3617.0,9.858176329826126,8.193676665955241,3.0,999.0,1980.0,-1,-1.0
4271,statuses_count,0,,,0.9188349053998566,0.994157130506014,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,17.0,0.9444444444444444,-1.0,17.0,0.0,2.8903717578961645,0.0,3.0,822.0,0.0,-1,-1.0
4272,statuses_count,0,,,0.9188349053998566,0.8585620349893606,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,1101.0,0.9990925589836661,-1.0,1101.0,0.0,7.004881989712859,0.0,3.0,144.0,0.0,-1,-1.0
4334,statuses_count,0,,,0.9188349053998566,0.9485914691536605,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,3455.0,0.9997106481481481,-1.0,3455.0,0.0,8.147867129923947,0.0,3.0,1902.0,0.0,-1,-1.0
4356,statuses_count,0,,,0.9188349053998566,0.9997001759081375,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,130.0,0.9923664122137404,-1.0,130.0,0.0,4.875197323201151,0.0,3.0,397.0,0.0,-1,-1.0
4370,statuses_count,0,,,0.9188349053998566,0.9870659607069491,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,507.0,0.9980314960629921,-1.0,507.0,0.0,6.230481447578482,0.0,3.0,2549.0,0.0,-1,-1.0
4429,statuses_count,0,,,0.9188349053998566,0.8019310845042433,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,10002.0,0.9999000299910027,-1.0,10002.0,0.0,9.21064032698518,0.0,3.0,5.0,0.0,-1,-1.0
4465,statuses_count,1,,,0.9487973129789029,0.7300733104932406,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,12988.0,0.5909814806388497,-1.0,21976.0,8988.0,9.997751730926211,9.103756886573398,3.0,1210.0,3449.0,-1,-1.0
4486,statuses_count,0,,,0.9188349053998566,0.5949400520867343,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,5873.0,0.9998297582567246,-1.0,5873.0,0.0,8.678291111758565,0.0,3.0,2785.0,0.0,-1,-1.0
4487,statuses_count,0,,,0.9188349053998566,0.6160513484495727,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,501.0,0.99800796812749,-1.0,501.0,0.0,6.218600119691729,0.0,3.0,2524.0,0.0,-1,-1.0
4531,statuses_count,0,,,0.9188349053998566,0.7495056719480784,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,12519.0,0.9999201277955272,-1.0,12519.0,0.0,9.43508264465409,0.0,3.0,334.0,0.0,-1,-1.0
4562,statuses_count,0,,,0.9188349053998566,0.9994671571843086,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,3.0,2166.0,0.0,-1,-1.0
4587,statuses_count,1,,,0.7852013129264793,0.7070944640665469,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,7140.0,0.08745391521624635,1.0,81642.0,88782.0,11.310111362941436,11.393950469211568,3.0,3298.0,3431.0,-1,-1.0
4588,statuses_count,0,,,0.9188349053998566,0.9966241287375224,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,179.0,0.9944444444444445,-1.0,179.0,0.0,5.19295685089021,0.0,3.0,907.0,0.0,-1,-1.0
4591,statuses_count,0,,,0.9188349053998566,0.9504878215318777,1,0,0.3232492372862846,1.0,0.5,1.0,0,0,813.0,0.9987714987714987,-1.0,813.0,0.0,6.70196036600254,0.0,3.0,3293.0,0.0,-1,-1.0
57,listed_count,1,,,0.9521157625867203,0.9968275735091329,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,32.0,0.9696969696969697,-1.0,32.0,0.0,3.4965075614664802,0.0,4.0,645.0,0.0,1,1.0
92,listed_count,1,,,0.9521157625867203,0.9994842003693478,3,1,0.9979259884327436,1.0,0.5,1.0,0,0,5.0,0.8333333333333334,-1.0,5.0,0.0,1.791759469228055,0.0,4.0,884.0,0.0,-1,1.0
115,listed_count,1,,,0.9521157625867203,0.999977573929102,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,4.0,762.0,0.0,1,1.0
139,listed_count,1,,,0.9521157625867203,0.9999154709635386,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,3.0,0.75,-1.0,3.0,0.0,1.3862943611198906,0.0,4.0,609.0,0.0,-1,-1.0
222,listed_count,1,,,0.9521157625867203,0.9964463303038683,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,4.0,383.0,0.0,-1,-1.0
232,listed_count,1,,,0.9521157625867203,0.9999240963754225,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1,-1.0
237,listed_count,1,,,0.9521157625867203,0.9961944682768609,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1,-1.0
260,listed_count,1,,,0.9521157625867203,0.9981127598798213,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,50.0,0.9803921568627451,-1.0,50.0,0.0,3.9318256327243257,0.0,4.0,885.0,0.0,-1,
287,listed_count,1,,,0.9521157625867203,0.998005804772462,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,45.0,0.9782608695652174,-1.0,45.0,0.0,3.828641396489095,0.0,4.0,834.0,0.0,1,1.0
332,listed_count,1,,,0.9521157625867203,0.9999689485172183,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,4.0,762.0,0.0,1,1.0
343,listed_count,1,,,0.9521157625867203,0.9999792990114789,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1,-1.0
361,listed_count,1,,,0.9521157625867203,0.9996618838541544,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,4.0,1.0,0.0,-1,-1.0
392,listed_count,1,,,0.9521157625867203,0.9998257666799469,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,4.0,383.0,0.0,-1,-1.0
414,listed_count,1,,,0.9521157625867203,0.9999982749176233,2,0,0.9979259884327436,1.0,0.5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1,-1.0
427,listed_count,1,,,0.9521157625867203,0.9708754342331107,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,201.0,0.995049504950495,-1.0,201.0,0.0,5.308267697401205,0.0,4.0,388.0,0.0,-1,-1.0
474,listed_count,1,,,0.9521157625867203,0.9711583477428998,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,25.0,0.9615384615384616,-1.0,25.0,0.0,3.258096538021482,0.0,4.0,512.0,0.0,-1,-1.0
551,listed_count,0,,,0.542923874361811,0.0,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,307.0,0.017178669352582394,-1.0,17870.0,17563.0,9.790934566296798,9.773606631681607,4.0,321.0,314.0,-1,-1.0
578,listed_count,1,,,0.9521157625867203,0.9610493650150688,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,97.0,0.9897959183673469,-1.0,97.0,0.0,4.584967478670572,0.0,4.0,1250.0,0.0,1,-1.0
589,listed_count,1,,,0.9521157625867203,0.9999965498352464,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,5.0,0.8333333333333334,-1.0,5.0,0.0,1.791759469228055,0.0,4.0,884.0,0.0,1,1.0
739,listed_count,1,,,0.9521157625867203,0.9986665113227622,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,5.0,0.8333333333333334,-1.0,5.0,0.0,1.791759469228055,0.0,4.0,884.0,0.0,-1,-1.0
743,listed_count,1,,,0.9521157625867203,0.9954319818663316,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,23.0,0.9583333333333334,-1.0,23.0,0.0,3.1780538303479458,0.0,4.0,470.0,0.0,-1,-1.0
746,listed_count,1,,,0.9521157625867203,0.9918869375820837,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,46.0,0.9787234042553191,-1.0,46.0,0.0,3.8501476017100584,0.0,4.0,849.0,0.0,-1,-1.0
889,listed_count,1,,,0.9570609987334407,0.9900048727090354,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,598.0,0.7756160830090791,-1.0,770.0,172.0,6.647688373563329,5.153291594497779,4.0,1143.0,299.0,-1,1.0
971,listed_count,1,,,0.9521157625867203,0.994919632400433,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,16.0,0.9411764705882353,-1.0,16.0,0.0,2.833213344056216,0.0,4.0,261.0,0.0,-1,-1.0
990,listed_count,1,,,0.9521157625867203,0.99994134719919,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,4.0,383.0,0.0,-1,-1.0
991,listed_count,1,,,0.9521157625867203,0.999934446869683,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,4.0,383.0,0.0,1,-1.0
1007,listed_count,1,,,0.9216944615530682,0.8548601942310472,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,313.0,0.0665532638741229,-1.0,4702.0,4389.0,8.455955881945048,8.387084506069217,4.0,857.0,817.0,-1,-1.0
1010,listed_count,1,,,0.9789407935453844,0.7811888262490075,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,577.0,0.3818663136995367,-1.0,1510.0,933.0,7.32052696227274,6.839476438228843,4.0,222.0,1232.0,-1,1.0
1035,listed_count,1,,,0.9521157625867203,0.9998033406090491,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,13.0,0.9285714285714286,-1.0,13.0,0.0,2.6390573296152584,0.0,4.0,134.0,0.0,-1,-1.0
1061,listed_count,0,,,0.7124707206246654,0.2667019832855948,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,342.0,0.028478641019235574,-1.0,12008.0,11666.0,9.393411647660683,9.364519622823858,4.0,94.0,82.0,-1,-1.0
1062,listed_count,1,,,0.9793145613936831,0.9338637918396611,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,572.0,0.37656352863726134,-1.0,1518.0,946.0,7.325807502595773,6.853299093186078,4.0,224.0,1241.0,-1,-1.0
1205,listed_count,1,,,0.9521157625867203,0.9990305037042592,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,47.0,0.9791666666666666,-1.0,47.0,0.0,3.871201010907891,0.0,4.0,855.0,0.0,1,1.0
1226,listed_count,1,,,0.9521157625867203,0.9988045179129033,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,17.0,0.9444444444444444,-1.0,17.0,0.0,2.8903717578961645,0.0,4.0,293.0,0.0,1,-1.0
1230,listed_count,1,,,0.9521157625867203,0.9922733560344786,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1,-1.0
1246,listed_count,1,,,0.9521157625867203,0.9999948247528697,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,3.0,0.75,-1.0,3.0,0.0,1.3862943611198906,0.0,4.0,609.0,0.0,1,-1.0
1261,listed_count,1,,,0.9521157625867203,0.9904637446212543,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,3.0,0.75,-1.0,3.0,0.0,1.3862943611198906,0.0,4.0,609.0,0.0,-1,-1.0
1264,listed_count,1,,,0.9521157625867203,0.9998412924213378,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,4.0,1.0,0.0,-1,-1.0
1339,listed_count,1,,,0.9521157625867203,0.9959581319912444,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,35.0,0.9722222222222222,-1.0,35.0,0.0,3.58351893845611,0.0,4.0,696.0,0.0,-1,-1.0
1387,listed_count,1,,,0.9521157625867203,0.9966050378825305,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,60.0,0.9836065573770492,-1.0,60.0,0.0,4.110873864173311,0.0,4.0,985.0,0.0,-1,-1.0
1458,listed_count,1,,,0.9521157625867203,0.9965981375530234,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,4.0,762.0,0.0,1,1.0
1470,listed_count,1,,,0.9521157625867203,0.9991391838939953,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,9.0,0.9,-1.0,9.0,0.0,2.302585092994046,0.0,4.0,1212.0,0.0,-1,-1.0
1480,listed_count,1,,,0.9521157625867203,0.9999016703045245,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,19.0,0.95,-1.0,19.0,0.0,2.995732273553991,0.0,4.0,357.0,0.0,1,1.0
1530,listed_count,0,,,0.7583291604736145,0.9904775452802684,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,352.0,0.03376822716807368,-1.0,10423.0,10071.0,9.251866118804681,9.217514575724183,4.0,22.0,10.0,-1,-1.0
1564,listed_count,1,,,0.9521157625867203,0.9969759305935345,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,46.0,0.9787234042553191,-1.0,46.0,0.0,3.8501476017100584,0.0,4.0,849.0,0.0,-1,-1.0
1616,listed_count,1,,,0.9521157625867203,0.903769729777031,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,979.0,0.9989795918367347,-1.0,979.0,0.0,6.887552571664617,0.0,4.0,1255.0,0.0,1,-1.0
1621,listed_count,1,,,0.9521157625867203,0.9999672234348415,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,4.0,1.0,0.0,-1,-1.0
1626,listed_count,1,,,0.9521157625867203,0.9986164839338361,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,5.0,0.8333333333333334,-1.0,5.0,0.0,1.791759469228055,0.0,4.0,884.0,0.0,-1,-1.0
1658,listed_count,1,,,0.8812700311909225,0.48706400609329714,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,328.0,0.05355976485956891,-1.0,6123.0,5795.0,8.719970756777574,8.664923303440572,4.0,999.0,966.0,-1,-1.0
1763,listed_count,1,,,0.9521157625867203,0.9996825848426756,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,34.0,0.9714285714285714,-1.0,34.0,0.0,3.5553480614894135,0.0,4.0,677.0,0.0,1,1.0
1799,listed_count,1,,,0.9521157625867203,0.9998292168447005,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1,-1.0
1825,listed_count,1,,,0.9521157625867203,0.9995721795705628,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,6.0,0.8571428571428571,-1.0,6.0,0.0,1.9459101490553132,0.0,4.0,984.0,0.0,-1,-1.0
1830,listed_count,1,,,0.9701980277130539,0.8571873303573003,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,298.0,0.09930023325558147,-1.0,3000.0,2702.0,8.006700845440367,7.902117546276448,4.0,611.0,551.0,-1,1.0
1845,listed_count,1,,,0.9521157625867203,0.9949644845422289,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,10.0,0.9090909090909091,-1.0,10.0,0.0,2.3978952727983707,0.0,4.0,2.0,0.0,-1,-1.0
1885,listed_count,1,,,0.9521157625867203,0.9881469589892616,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,58.0,0.9830508474576272,-1.0,58.0,0.0,4.07753744390572,0.0,4.0,967.0,0.0,-1,-1.0
1886,listed_count,1,,,0.9771582084227294,0.9587653559482346,1,0,0.9979259884327436,1.0,0.5,1.0,0,0,626.0,0.417890520694259,-1.0,1497.0,871.0,7.311886164077165,6.77078942390898,4.0,214.0,1195.0,-1,1.0
1916,listed_count,1,,,0.9521157625867203,0.9990011773038543,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,4.0,383.0,0.0,-1,1.0
1972,listed_count,1,,,0.9521157625867203,0.9989908268095936,2,1,0.9979259884327436,1.0,0.5,1.0,0,0,6.0,0.8571428571428571,-1.0,6.0,0.0,1.9459101490553132,0.0,4.0,984.0,0.0,1,1.0
