row_idx,col,y_true,y_pred,delta_score
24514,PRE_UNIT,-1,1,0.694834944673687
24515,PRE_UNIT,-1,1,0.5785545389018125
24518,PRE_UNIT,-1,-1,0.0
24520,PRE_UNIT,-1,-1,-0.8429484515733634
24521,PRE_UNIT,-1,-1,0.0
24522,PRE_UNIT,-1,1,0.22082751701231018
24523,ARANC_NAC,-1,-1,0.0
24524,ARANC_NAC,-1,-1,0.0
24528,ARANC_NAC,-1,-1,0.0
24530,PRE_UNIT,-1,-1,-0.21779230730783183
24531,PRE_UNIT,-1,-1,-0.2067015103497738
24532,PRE_UNIT,-1,1,0.002274899748044845
24533,PRE_UNIT,-1,1,0.0029128001661149483
24534,PRE_UNIT,-1,-1,0.0
24535,PRE_UNIT,-1,1,0.00345580554912317
24536,PRE_UNIT,-1,-1,-0.21177203919324938
24537,PRE_UNIT,-1,-1,-0.21606291170996883
24538,PRE_UNIT,-1,-1,-0.0005449591415356281
24538,ARANC_NAC,-1,-1,0.0
24539,PRE_UNIT,-1,-1,-0.00018168604701429558
24539,ARANC_NAC,-1,-1,0.0
24540,PRE_UNIT,-1,-1,-0.2036406639890629
24541,PRE_UNIT,-1,-1,-0.2200367262782379
24542,PRE_UNIT,-1,1,0.5396539756659564
24543,PRE_UNIT,-1,-1,0.0
24544,PRE_UNIT,-1,-1,0.0
24547,PRE_UNIT,-1,1,0.014176850598857982
24548,PRE_UNIT,-1,-1,0.0
24549,PRE_UNIT,-1,1,0.003835621140822809
24550,PRE_UNIT,-1,-1,-0.0007289958405607422
24551,PRE_UNIT,-1,-1,-0.0028201064857853453
24552,PRE_UNIT,-1,1,0.004381967939252718
24553,PRE_UNIT,-1,-1,-0.01689214096887781
24554,PRE_UNIT,-1,1,0.5469996651262363
24555,PRE_UNIT,-1,1,0.5462624737917281
24556,PRE_UNIT,-1,-1,0.0
24557,PRE_UNIT,-1,-1,0.0
24558,PRE_UNIT,-1,-1,0.0
24559,PRE_UNIT,-1,-1,0.0
24560,PRE_UNIT,-1,1,0.011175347595155927
24561,PRE_UNIT,-1,1,0.013904358658408
24564,PRE_UNIT,-1,-1,-0.20918264500829764
24565,PRE_UNIT,-1,1,0.007110979002547424
24566,PRE_UNIT,-1,1,0.0006361034336919147
24576,ARANC_ALA,-1,1,1.1475118081878577
24577,PRE_UNIT,-1,1,1.9191814910581115
24578,PRE_UNIT,-1,1,0.7413624301522361
24579,ARANC_NAC,-1,-1,0.0
24581,PRE_UNIT,-1,1,1.9191814910581115
24583,PRE_UNIT,-1,-1,-0.8546774698552468
24586,PRE_UNIT,-1,1,2.337707228021884
24588,PRE_UNIT,-1,1,0.7462918598068882
24590,PRE_UNIT,-1,1,2.011170837364034
24591,PRE_UNIT,-1,1,1.9308722716907596
24593,PRE_UNIT,-1,1,1.9187345636763666
24594,PRE_UNIT,-1,1,2.011617964579216
24597,ARANC_ALA,-1,-1,0.0
24598,ARANC_ALA,-1,-1,0.0
24599,ARANC_ALA,-1,-1,0.0
24607,PRE_UNIT,-1,1,2.8032754948659715
24608,PRE_UNIT,-1,1,3.338677024680834
24612,ARANC_NAC,-1,-1,0.0
24613,PRE_UNIT,-1,1,0.07142882501999281
24613,ARANC_NAC,-1,-1,0.0
24619,PRE_UNIT,-1,1,0.6054966217013202
24619,ARANC_NAC,-1,-1,0.0
24620,PRE_UNIT,-1,-1,-0.0002130152313952749
24623,PRE_UNIT,-1,-1,0.0
24651,PRE_UNIT,-1,1,0.3254724492322225
24652,PRE_UNIT,-1,1,2.061535705886058
24659,ARANC_NAC,-1,-1,0.0
24665,PRE_UNIT,-1,-1,0.0
24667,PRE_UNIT,-1,-1,-1.004044637206789
24668,PRE_UNIT,-1,-1,-1.753648969305857
24673,PRE_UNIT,-1,1,0.44522733270173376
24674,PRE_UNIT,-1,1,0.4999559515290457
24678,ARANC_NAC,-1,-1,0.0
24716,ARANC_NAC,-1,-1,0.0
24717,ARANC_NAC,-1,-1,0.0
24719,ARANC_NAC,-1,-1,0.0
24725,PRE_UNIT,-1,1,0.647272881693084
24725,ARANC_NAC,-1,-1,0.0
24728,PRE_UNIT,-1,1,0.4228269537556457
24730,PRE_UNIT,-1,1,2.043399587975614
24731,PRE_UNIT,-1,1,2.1869064405540826
24732,PRE_UNIT,-1,1,2.1838653839782864
24733,PRE_UNIT,-1,1,2.231542807149822
24734,PRE_UNIT,-1,1,2.5065664827296814
24735,PRE_UNIT,-1,1,0.5834143906038776
24736,PRE_UNIT,-1,1,4.666578814116747
24739,PRE_UNIT,-1,1,4.55330464551912
24740,ARANC_ALA,-1,-1,0.0
24763,PRE_UNIT,-1,1,2.2214118029502004
24764,PRE_UNIT,-1,1,1.8446019506024527
24765,FOB,-1,1,2.0808482095162333
24765,PRE_UNIT,-1,1,1.879857067194962
24785,ARANC_ALA,-1,-1,0.0
24786,ARANC_ALA,-1,-1,0.0
24787,ARANC_ALA,-1,-1,0.0
24788,ARANC_ALA,-1,-1,0.0
24789,ARANC_ALA,-1,-1,0.0
24790,ARANC_ALA,-1,-1,0.0
24791,ARANC_ALA,-1,-1,0.0
24792,ARANC_ALA,-1,-1,0.0
24793,ARANC_ALA,-1,-1,0.0
24794,ARANC_ALA,-1,-1,0.0
24795,ARANC_ALA,-1,-1,0.0
24796,ARANC_ALA,-1,-1,0.0
24797,ARANC_ALA,-1,-1,0.0
24798,ARANC_ALA,-1,-1,0.0
24799,ARANC_ALA,-1,-1,0.0
24800,ARANC_ALA,-1,-1,0.0
24801,ARANC_ALA,-1,-1,0.0
24802,ARANC_ALA,-1,-1,0.0
24803,ARANC_ALA,-1,-1,0.0
24814,PRE_UNIT,-1,1,2.5971637445048827
24815,PRE_UNIT,-1,1,2.9820801843856657
24816,PRE_UNIT,-1,1,2.9820801843856657
24820,ARANC_ALA,-1,-1,0.0
24823,PRE_UNIT,-1,1,1.1083424491699816
24827,PRE_UNIT,-1,-1,-2.967597958990183
24829,ARANC_ALA,-1,1,1.5177413630639194
24829,ARANC_NAC,-1,-1,0.0
24830,PRE_UNIT,-1,-1,-0.4405613547195344
24831,ARANC_ALA,-1,1,1.5177413630639194
24831,ARANC_NAC,-1,-1,0.0
24837,ARANC_ALA,-1,1,1.376114376559542
24840,ARANC_NAC,-1,-1,0.0
24841,ARANC_ALA,-1,-1,0.0
24847,ARANC_NAC,-1,-1,0.0
24848,PRE_UNIT,-1,-1,0.0
24848,ARANC_NAC,-1,-1,0.0
24849,PRE_UNIT,-1,1,3.3386770246808055
24852,PRE_UNIT,-1,1,1.8579922906620254
24863,PRE_UNIT,-1,-1,0.0
24867,PA_ORIG,-1,-1,0.0
24867,PRE_UNIT,-1,1,0.4733612149405815
24925,PRE_UNIT,-1,1,0.4741489070062954
25069,ARANC_NAC,-1,-1,0.0
25072,ARANC_NAC,-1,-1,0.0
25081,FOB,-1,1,0.27193371548361256
25082,FOB,-1,1,0.2719337154836694
25083,ARANC_NAC,-1,-1,0.0
25107,PRE_UNIT,-1,1,2.117473129780848
25107,ARANC_NAC,-1,-1,0.0
25112,PRE_UNIT,-1,1,1.8609069181392783
25137,FOB,-1,-1,0.0
25138,FOB,-1,-1,0.0
25139,FOB,-1,-1,0.0
25140,FOB,-1,-1,0.0
25141,FOB,-1,-1,0.0
25141,ARANC_NAC,-1,-1,0.0
25142,FOB,-1,-1,0.0
25142,ARANC_NAC,-1,-1,0.0
25143,FOB,-1,-1,0.0
25144,FOB,-1,-1,0.0
25145,FOB,-1,-1,0.0
25145,ARANC_NAC,-1,-1,0.0
25146,FOB,-1,-1,0.0
25146,ARANC_NAC,-1,-1,0.0
25150,PRE_UNIT,-1,1,2.3403679913777182
25160,PRE_UNIT,-1,1,0.27236262391824084
25163,ARANC_NAC,-1,-1,0.0
25172,ARANC_NAC,-1,-1,0.0
25180,ARANC_NAC,-1,-1,0.0
25224,PRE_UNIT,-1,-1,0.0
25224,ARANC_ALA,-1,-1,0.0
25256,PRE_UNIT,-1,-1,0.0
25257,PRE_UNIT,-1,1,0.24452257799100607
25262,ARANC_NAC,-1,-1,0.0
25275,PRE_UNIT,-1,-1,-2.233592221507081
25276,PRE_UNIT,-1,-1,-2.27759808223405
25278,ARANC_NAC,-1,-1,0.0
25283,ARANC_ALA,-1,1,0.02388585725060466
25285,ARANC_ALA,-1,1,0.02388585725060466
25286,ARANC_ALA,-1,1,0.02388585725060466
25316,ARANC_NAC,-1,-1,0.0
25330,PRE_UNIT,-1,1,2.590267165445823
25339,PRE_UNIT,-1,-1,-1.4375836010068497
25341,PRE_UNIT,-1,-1,-1.4375836010068497
25362,PRE_UNIT,-1,1,0.4705042357602309
25376,FOB,-1,1,6.364485926341899
25377,FOB,-1,1,6.364485926341871
25378,FOB,-1,1,6.3644859263418425
25386,PRE_UNIT,-1,-1,-0.16780942875828941
25436,ARANC_NAC,-1,-1,0.0
25505,ARANC_NAC,-1,-1,0.0
26039,ARANC_NAC,-1,-1,0.0
26104,PRE_UNIT,-1,-1,-1.1432512785896591
26104,ARANC_ALA,-1,-1,0.0
26105,PRE_UNIT,-1,-1,-0.6691185645468636
26112,PRE_UNIT,-1,1,2.3596502884699078
26171,ARANC_NAC,-1,-1,0.0
26419,ARANC_NAC,-1,-1,0.0
26570,PRE_UNIT,-1,1,2.0881838005898885
26571,PRE_UNIT,-1,1,1.0450135853194524
26572,PRE_UNIT,-1,1,0.2621589065817602
26582,PRE_UNIT,-1,1,0.3670313526512814
26614,PRE_UNIT,-1,-1,-0.07275054782201096
26615,PRE_UNIT,-1,-1,-1.0954999773540521
26618,PRE_UNIT,-1,-1,-1.9227298294312618
26618,ARANC_NAC,-1,-1,0.0
26619,ARANC_NAC,-1,-1,0.0
26620,ARANC_NAC,-1,-1,0.0
26621,ARANC_NAC,-1,-1,0.0
26651,ARANC_ALA,-1,1,0.004097497785153337
26653,PRE_UNIT,-1,1,0.5141875992897553
26657,PRE_UNIT,-1,1,0.8984930435342733
26683,PRE_UNIT,-1,1,0.6307249670316821
26689,PRE_UNIT,-1,1,1.3032419305903886
26695,FOB,-1,1,4.135166556742348
26698,PRE_UNIT,-1,-1,0.0
26707,ARANC_NAC,-1,-1,0.0
26717,PRE_UNIT,-1,-1,-0.020305266160747237
26725,PRE_UNIT,-1,1,3.5379117223087064
26726,PRE_UNIT,-1,1,3.8459659792413277
26736,PRE_UNIT,-1,1,4.259941777017389
26738,PRE_UNIT,-1,-1,0.0
26739,PRE_UNIT,-1,1,0.9897206995948409
26746,PRE_UNIT,-1,-1,0.0
26748,PRE_UNIT,-1,1,3.943284005556123
26751,PRE_UNIT,-1,1,4.0789318010870375
26752,ARANC_NAC,-1,-1,0.0
26757,FOB,-1,1,7.419037941147309
26757,CIF,-1,1,9.389949921266663
26780,PRE_UNIT,-1,1,3.1086558161288735
26797,PRE_UNIT,-1,-1,0.0
26804,PRE_UNIT,-1,-1,0.0
26805,PRE_UNIT,-1,1,3.0826908109833937
26806,PRE_UNIT,-1,-1,0.0
26808,PRE_UNIT,-1,1,0.13215682196135958
26825,PRE_UNIT,-1,-1,0.0
26835,PRE_UNIT,-1,1,2.4568705346300135
27504,PRE_UNIT,-1,-1,0.0
27508,PRE_UNIT,-1,1,0.04087572677875073
27509,PRE_UNIT,-1,1,1.6955737159623823
27510,PRE_UNIT,-1,1,0.29314312362099315
27511,PRE_UNIT,-1,1,0.29314312362100736
27512,PRE_UNIT,-1,1,1.7776161386288436
27513,PRE_UNIT,-1,-1,-0.0619424452587225
27514,PRE_UNIT,-1,-1,-0.06194244525873671
27516,PRE_UNIT,-1,1,1.6545344276458707
27517,PRE_UNIT,-1,1,1.6545344276458707
27518,PRE_UNIT,-1,1,0.29314312362099315
27519,PRE_UNIT,-1,1,0.29314312362099315
27527,PRE_UNIT,-1,1,1.0810517130747712
27533,PRE_UNIT,-1,1,0.7452762459949156
27534,PRE_UNIT,-1,1,1.2555878291308886
27535,PRE_UNIT,-1,1,1.728059171106878
27537,PRE_UNIT,-1,-1,-2.493771351548247
27539,PRE_UNIT,-1,1,1.7294935702102237
27541,PRE_UNIT,-1,1,1.7507966395551193
27542,PRE_UNIT,-1,1,0.07113298686283542
27543,PRE_UNIT,-1,1,0.07113298686283542
27545,PRE_UNIT,-1,1,1.7507966395551193
27546,PRE_UNIT,-1,1,0.07113298686283542
27548,PRE_UNIT,-1,1,0.2725754169311614
27549,PRE_UNIT,-1,1,3.8808762764312945
27552,PRE_UNIT,-1,1,0.02109236381181745
27555,PRE_UNIT,-1,1,1.9056147447722651
27571,ARANC_NAC,-1,-1,0.0
27627,PRE_UNIT,-1,1,1.8346026216879636
27631,PRE_UNIT,-1,1,4.66871183360071
27706,PA_ORIG,-1,-1,0.0
27710,PRE_UNIT,-1,1,2.944438979166449
27711,PRE_UNIT,-1,1,2.944438979166449
27984,ARANC_NAC,-1,-1,0.0
27986,ARANC_NAC,-1,-1,0.0
27987,ARANC_NAC,-1,-1,0.0
27997,PRE_UNIT,-1,1,0.36649206874415086
28000,ARANC_NAC,-1,-1,0.0
28009,FOB,-1,1,3.5173688134241843
28009,PRE_UNIT,-1,1,2.1332930364904144
28010,PRE_UNIT,-1,1,1.1330242862658508
28038,PRE_UNIT,-1,-1,-0.04909352329062244
28043,PRE_UNIT,-1,-1,-0.04761475118006331
28070,PRE_UNIT,-1,1,2.055071740500665
28340,PRE_UNIT,-1,1,4.324022641622932
28364,ARANC_NAC,-1,-1,0.0
28487,PRE_UNIT,-1,1,2.0315900559848643
28550,PRE_UNIT,-1,1,0.5464996990628492
28563,ARANC_NAC,-1,-1,0.0
28614,PRE_UNIT,-1,-1,-0.8437286549382463
28680,ARANC_NAC,-1,-1,0.0
28721,PRE_UNIT,-1,1,2.6680051417807533
28722,PRE_UNIT,-1,1,0.20423084017494375
28725,PRE_UNIT,-1,1,2.4664218351139198
28726,PRE_UNIT,-1,1,4.612605887149243
28730,FOB,-1,1,3.7545334243353636
28730,PRE_UNIT,-1,1,3.2131942696915985
28731,PRE_UNIT,-1,-1,-0.28172285243269357
28737,PRE_UNIT,-1,1,3.7204413143232102
28767,PRE_UNIT,-1,1,1.3658573283555882
28769,PRE_UNIT,-1,1,1.8916402826967271
28770,ARANC_NAC,-1,-1,0.0
28773,PRE_UNIT,-1,1,2.238747287292938
28774,PRE_UNIT,-1,1,2.6343684120974444
28781,PRE_UNIT,-1,1,0.412055956392706
28785,PRE_UNIT,-1,-1,-2.5530696408586664
28820,PRE_UNIT,-1,-1,0.0
28820,ARANC_NAC,-1,-1,0.0
28826,PRE_UNIT,-1,-1,-0.020305266160733026
28842,ARANC_NAC,-1,-1,0.0
28843,PRE_UNIT,-1,1,0.20401438140521577
28869,PRE_UNIT,-1,1,1.2025298307705583
28870,PRE_UNIT,-1,1,1.2475663316876364
28903,PRE_UNIT,-1,-1,0.0
28963,ARANC_ALA,-1,-1,-0.0013206015734681387
28981,PRE_UNIT,-1,1,1.4634112820983773
28993,FOB,-1,1,6.153568211823881
28999,ARANC_NAC,-1,-1,0.0
29001,TOT_PESO,-1,1,1.0986122886681358
29012,PRE_UNIT,-1,1,4.021773869387289
29016,PRE_UNIT,-1,1,3.433987204485163
29017,PRE_UNIT,-1,1,4.650382528809644
29018,PRE_UNIT,-1,1,4.5325994931532705
29019,PRE_UNIT,-1,1,4.427238977495435
29020,PRE_UNIT,-1,1,5.525851266163556
29021,PRE_UNIT,-1,1,3.0326458135608334
29029,ARANC_ALA,-1,1,0.004522336706799024
29030,ARANC_ALA,-1,-1,0.0
29031,ARANC_ALA,-1,-1,0.0
29045,PRE_UNIT,-1,1,0.7463781200188464
29046,PRE_UNIT,-1,1,1.8178367627070031
29049,PRE_UNIT,-1,-1,-0.929153110227503
29050,PRE_UNIT,-1,-1,-0.8678641379686951
29051,PRE_UNIT,-1,-1,-0.8745592329710803
29056,PRE_UNIT,-1,1,2.9323512114780783
29057,PRE_UNIT,-1,-1,-0.0029945123025640896
29112,ARANC_ALA,-1,-1,-5.082462962491263e-05
29113,ARANC_NAC,-1,-1,0.0
29114,ARANC_NAC,-1,-1,0.0
29170,PRE_UNIT,-1,1,1.8855936340042376
29179,PRE_UNIT,-1,-1,-0.31824700422470187
29181,PRE_UNIT,-1,-1,0.0
29181,ARANC_NAC,-1,-1,0.0
29189,ARANC_NAC,-1,-1,0.0
29196,PRE_UNIT,-1,1,1.9244924734406368
29202,PRE_UNIT,-1,1,0.6666546166374729
29205,PRE_UNIT,-1,1,1.921823432710255
29209,PRE_UNIT,-1,1,1.7910187833190605
29211,PRE_UNIT,-1,-1,-0.00044414835284101173
29217,PRE_UNIT,-1,1,2.1595013812950157
29220,PRE_UNIT,-1,1,2.1595013812950157
29223,PRE_UNIT,-1,1,0.003113189083222778
29224,PRE_UNIT,-1,1,1.7910187833190605
29225,PRE_UNIT,-1,1,1.6075086148941864
29229,PRE_UNIT,-1,1,2.195589253995479
29231,PRE_UNIT,-1,-1,-0.00044414835286943344
29232,PRE_UNIT,-1,1,0.003113189083222778
29233,PRE_UNIT,-1,-1,-0.00044414835286943344
29235,PRE_UNIT,-1,1,2.097206033821692
29243,PRE_UNIT,-1,1,2.765519595843898
29261,PRE_UNIT,-1,1,1.3406368688984571
29270,ARANC_ALA,-1,-1,0.0
29271,ARANC_ALA,-1,-1,0.0
29272,ARANC_ALA,-1,-1,0.0
29273,ARANC_ALA,-1,-1,0.0
29275,PA_ORIG,-1,-1,0.0
29277,FOB,-1,1,5.863740435363297
29278,FOB,-1,1,4.822620140140998
29278,ARANC_ALA,-1,1,0.026894214533598415
29289,PRE_UNIT,-1,1,0.18124324424843508
29292,TOT_PESO,-1,1,0.8754687373539127
29300,ARANC_ALA,-1,1,0.022806005529048434
29301,CIF,-1,1,0.8527773261518234
29301,PRE_UNIT,-1,-1,-1.0006318803079353
29302,CIF,-1,-1,0.0
29302,ARANC_ALA,-1,-1,0.0
29303,CIF,-1,-1,0.0
29303,PRE_UNIT,-1,-1,-0.03822121282020419
29303,ARANC_ALA,-1,-1,0.0
29304,CIF,-1,-1,0.0
29304,PRE_UNIT,-1,1,0.09156719352549203
29304,ARANC_ALA,-1,-1,0.0
29305,CIF,-1,-1,0.0
29305,PRE_UNIT,-1,1,0.16251892949776447
29305,ARANC_ALA,-1,-1,0.0
29306,CIF,-1,-1,0.0
29306,PRE_UNIT,-1,-1,-0.038221212820189976
29306,ARANC_ALA,-1,-1,0.0
29307,CIF,-1,-1,0.0
29307,PRE_UNIT,-1,1,0.09156719352549203
29307,ARANC_ALA,-1,-1,0.0
29319,PRE_UNIT,-1,1,2.094486073223379
29324,PRE_UNIT,-1,1,2.004057245166507
29333,PRE_UNIT,-1,1,2.1596550989890204
29355,PRE_UNIT,-1,1,3.0587669123994488
29370,PRE_UNIT,-1,1,2.460987850749831
29371,PRE_UNIT,-1,1,2.460987850749831
29372,PRE_UNIT,-1,1,2.460987850749831
29374,PRE_UNIT,-1,1,2.4609878507498024
29384,PRE_UNIT,-1,1,0.29173440159956954
29394,FOB,-1,1,5.246747025476367
29394,CIF,-1,1,5.718260493836851
29400,PRE_UNIT,-1,1,3.470293238537181
29401,PRE_UNIT,-1,1,1.5460699570261909
29403,PRE_UNIT,-1,1,1.3731284019375494
29405,PRE_UNIT,-1,1,2.7590264880374207
29410,ARANC_NAC,-1,-1,0.0
29417,ARANC_NAC,-1,-1,0.0
29445,ARANC_NAC,-1,-1,0.0
29446,ARANC_NAC,-1,-1,0.0
29494,ARANC_NAC,-1,-1,0.0
29559,ARANC_NAC,-1,-1,0.0
29560,PRE_UNIT,-1,1,1.968506822916595
29667,PRE_UNIT,-1,1,4.244312491245864
29667,ARANC_NAC,-1,-1,0.0
29668,ARANC_NAC,-1,-1,0.0
29669,ARANC_NAC,-1,-1,0.0
29670,PRE_UNIT,-1,-1,0.0
29672,PRE_UNIT,-1,1,1.639171631590557
29674,ARANC_NAC,-1,-1,0.0
29675,ARANC_NAC,-1,-1,0.0
29678,ARANC_NAC,-1,-1,0.0
29679,ARANC_NAC,-1,-1,0.0
29681,PRE_UNIT,-1,-1,0.0
29681,ARANC_NAC,-1,-1,0.0
29696,PRE_UNIT,-1,-1,-2.222694118876632
29697,PRE_UNIT,-1,1,0.7075119849115907
29708,PRE_UNIT,-1,-1,-1.6463389771336665
29712,PRE_UNIT,-1,-1,-3.194633728064332
29741,PRE_UNIT,-1,-1,0.0
29746,ARANC_NAC,-1,-1,0.0
29751,PRE_UNIT,-1,-1,0.0
29751,ARANC_NAC,-1,-1,0.0
29752,PRE_UNIT,-1,-1,0.0
29753,ARANC_ALA,-1,-1,-0.0021978030824811867
29754,ARANC_ALA,-1,-1,-0.016366977464201682
29755,ARANC_ALA,-1,-1,-0.016366977464201682
29756,ARANC_ALA,-1,-1,-0.016366977464201682
29757,ARANC_ALA,-1,-1,-0.016366977464201682
29758,ARANC_NAC,-1,-1,0.0
29763,PRE_UNIT,-1,1,2.692320540091089
29774,ARANC_NAC,-1,-1,0.0
29775,ARANC_NAC,-1,-1,0.0
29794,ARANC_NAC,-1,-1,0.0
29795,ARANC_NAC,-1,-1,0.0
29814,ARANC_ALA,-1,-1,0.0
29819,PRE_UNIT,-1,1,4.448589169391369
29838,ARANC_NAC,-1,-1,0.0
29843,PRE_UNIT,-1,1,2.020866128738078
29846,PRE_UNIT,-1,-1,-0.8583348023739177
29851,ARANC_NAC,-1,-1,0.0
29876,PRE_UNIT,-1,1,0.3861338271829027
29881,ARANC_ALA,-1,-1,0.0
29882,PRE_UNIT,-1,1,2.0689873465017854
29882,ARANC_ALA,-1,1,0.141484266023582
29883,ARANC_ALA,-1,1,0.14158119825884796
29884,ARANC_ALA,-1,1,0.1415811982589048
29885,PRE_UNIT,-1,1,2.0751813353348325
29885,ARANC_ALA,-1,1,0.141484266023582
29886,PRE_UNIT,-1,1,2.0335486819137714
29886,ARANC_ALA,-1,1,0.141484266023582
29894,PRE_UNIT,-1,-1,0.0
29918,ARANC_NAC,-1,-1,0.0
29919,ARANC_NAC,-1,-1,0.0
29925,ARANC_NAC,-1,-1,0.0
29926,ARANC_NAC,-1,-1,0.0
29928,ARANC_NAC,-1,-1,0.0
29937,ARANC_NAC,-1,-1,0.0
29938,ARANC_NAC,-1,-1,0.0
29939,PRE_UNIT,-1,-1,-0.4533065643053362
29944,PRE_UNIT,-1,1,1.0485306997946395
29946,ARANC_ALA,-1,1,0.0016388679621854862
29957,PRE_UNIT,-1,-1,-0.7642990165829247
29988,PRE_UNIT,-1,1,2.0594116158260363
29990,PRE_UNIT,-1,1,1.9955417673980662
29996,PRE_UNIT,-1,1,2.808139298370108
29996,ARANC_NAC,-1,-1,0.0
30002,PRE_UNIT,-1,1,0.3677247801253145
30014,ARANC_NAC,-1,-1,0.0
30015,PRE_UNIT,-1,1,0.6439140841720246
30021,ARANC_NAC,-1,-1,0.0
30055,ARANC_NAC,-1,-1,0.0
30056,ARANC_NAC,-1,-1,0.0
30062,CIF,-1,1,6.434995856022624
30062,ARANC_ALA,-1,1,0.00402642439922829
30063,ARANC_ALA,-1,-1,0.0
30064,ARANC_ALA,-1,1,0.004522336706770602
30077,ARANC_NAC,-1,-1,0.0
30081,ARANC_ALA,-1,-1,-0.0021978030824811867
30082,ARANC_ALA,-1,-1,-0.0021978030824811867
30083,ARANC_ALA,-1,-1,-0.0021978030824811867
30084,ARANC_ALA,-1,-1,-0.016366977464201682
30085,ARANC_ALA,-1,-1,-0.0021978030824811867
30086,ARANC_ALA,-1,-1,-0.016366977464201682
30092,PRE_UNIT,-1,1,2.4849476998485613
30092,ARANC_ALA,-1,1,0.14138746664582413
30092,ARANC_NAC,-1,-1,0.0
30094,ARANC_ALA,-1,-1,0.0
30095,ARANC_ALA,-1,-1,0.0
30097,ARANC_ALA,-1,-1,0.0
30112,ARANC_NAC,-1,-1,0.0
30113,ARANC_NAC,-1,-1,0.0
30131,FOB,-1,-1,0.0
30131,CIF,-1,-1,0.0
30131,PRE_UNIT,-1,-1,0.0
30131,ARANC_NAC,-1,-1,0.0
30142,ARANC_ALA,-1,-1,0.0
30143,ARANC_ALA,-1,-1,0.0
30147,PRE_UNIT,-1,-1,-1.4205686503378558
30153,PRE_UNIT,-1,1,0.48548479154868573
30156,TOT_PESO,-1,-1,0.0
30156,ARANC_NAC,-1,-1,0.0
30183,PRE_UNIT,-1,1,0.9982312553432564
30214,ARANC_NAC,-1,-1,0.0
30215,PRE_UNIT,-1,1,0.512594240437295
30216,PRE_UNIT,-1,1,3.155607524695654
30217,ARANC_NAC,-1,-1,0.0
30218,ARANC_NAC,-1,-1,0.0
30219,FOB,-1,1,6.67293669608739
30220,FOB,-1,1,6.672936696087447
30221,FOB,-1,1,6.67293669608739
30222,FOB,-1,1,6.67293669608739
30223,PRE_UNIT,-1,1,0.06786864427465389
30224,PRE_UNIT,-1,1,0.06786864427465389
30225,PRE_UNIT,-1,1,0.3976219306471478
30226,PRE_UNIT,-1,1,1.0829869707650062
30227,PRE_UNIT,-1,1,1.0185695809945798
30228,PRE_UNIT,-1,1,1.0185695809945656
30229,PRE_UNIT,-1,-1,-0.013986241974748737
30238,PRE_UNIT,-1,1,0.8256674786345286
30241,ARANC_NAC,-1,-1,0.0
30242,PRE_UNIT,-1,1,0.770803297461498
30249,ARANC_ALA,-1,1,0.09304226974580843
30250,ARANC_ALA,-1,1,0.09304226974583685
30251,ARANC_ALA,-1,1,0.09304226974583685
30252,ARANC_ALA,-1,1,0.09304226974583685
30263,ARANC_NAC,-1,-1,0.0
30280,TOT_PESO,-1,1,1.3652409519220896
30281,TOT_PESO,-1,1,1.3652409519220328
30289,PRE_UNIT,-1,1,2.052317213158517
30298,PRE_UNIT,-1,-1,0.0
30301,PRE_UNIT,-1,1,0.08429425042825756
30304,PRE_UNIT,-1,-1,-3.0273729293964493
30305,ARANC_NAC,-1,-1,0.0
30306,ARANC_NAC,-1,-1,0.0
30324,ARANC_NAC,-1,-1,0.0
30352,PRE_UNIT,-1,1,2.12730107366815
30353,PRE_UNIT,-1,1,2.12730107366815
30354,PRE_UNIT,-1,1,3.4026088145005815
30355,PRE_UNIT,-1,1,4.471991464853716
30356,PRE_UNIT,-1,1,4.13024217113167
30357,PRE_UNIT,-1,1,4.471991464853716
30358,PRE_UNIT,-1,1,4.291729641022783
30359,PRE_UNIT,-1,1,1.6951605806071939
30361,PRE_UNIT,-1,1,2.179190164604506
30361,ARANC_NAC,-1,-1,0.0
30373,PRE_UNIT,-1,-1,-0.8417492963412769
30390,PRE_UNIT,-1,-1,-0.0007039775017574357
30391,PRE_UNIT,-1,-1,0.0
30392,PRE_UNIT,-1,-1,-0.0007039775017574357
30393,PRE_UNIT,-1,1,0.11077038419705332
30394,PRE_UNIT,-1,-1,0.0
30395,PRE_UNIT,-1,-1,-0.0007039775018142791
30396,PRE_UNIT,-1,1,0.11077038419705332
30397,PRE_UNIT,-1,-1,-0.0007039775018142791
30398,PRE_UNIT,-1,1,0.1107703841970249
30401,ARANC_NAC,-1,-1,0.0
30403,PRE_UNIT,-1,1,0.3138083770440119
30403,ARANC_NAC,-1,-1,0.0
30404,PRE_UNIT,-1,-1,0.0
30404,ARANC_NAC,-1,-1,0.0
30405,ARANC_NAC,-1,-1,0.0
30413,PRE_UNIT,-1,1,1.6275751569288275
30415,PRE_UNIT,-1,1,0.982372834172736
30417,PRE_UNIT,-1,1,1.8758306093627084
30419,PRE_UNIT,-1,-1,-2.48718715248674
30420,PRE_UNIT,-1,1,0.9455936877196223
30426,PRE_UNIT,-1,1,3.3681341150031585
30430,PRE_UNIT,-1,1,2.1684877693979843
30446,PRE_UNIT,-1,1,2.4376195926750768
30447,ARANC_NAC,-1,-1,0.0
30452,PRE_UNIT,-1,1,2.4299538921424073
30466,ARANC_ALA,-1,1,1.8846746438503885
