row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
4296,followers_count,1,,,0.9571102634667191,0.985402960634763,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,235953.0,0.7289677182163921,-1.0,323680.0,87727.0,12.687513741867882,11.38199639764383,1.0,1669.0,3134.0,2,0
1441,followers_count,1,,,0.9572077595536383,0.9712114168263098,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,237156.0,0.7268436505844638,-1.0,326281.0,89125.0,12.695517317100279,11.397806377850005,1.0,1681.0,3169.0,2,0
2029,followers_count,1,,,0.9529833475586144,0.9654917452079065,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,239360.0,0.8934276926752068,-1.0,267911.0,28551.0,12.498413847362677,10.259482265169996,1.0,1383.0,1480.0,2,0
3854,followers_count,1,,,0.9580929654415249,0.9312089144288033,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,242450.0,0.7042458077840293,-1.0,344268.0,101818.0,12.749178607515203,11.530952006154907,1.0,1758.0,28.0,2,0
581,followers_count,1,,,0.9595197000239233,0.7838411696193284,1,0,0.5945106001948467,1.0,0.29964761999387135,1.0,0,0,240991.0,0.6633972714359646,-1.0,363267.0,122276.0,12.802896132854528,11.71404424184709,1.0,1850.0,304.0,2,0
3700,friends_count,0,,,0.9484261507882511,0.9864050822872442,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1815.0,0.9994493392070485,-1.0,1815.0,0.0,7.504391559161238,0.0,2.0,651.0,0.0,3,0
4597,friends_count,0,,,0.9484261507882511,0.992476711236732,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,40.0,0.975609756097561,-1.0,40.0,0.0,3.713572066704308,0.0,2.0,1535.0,0.0,3,0
3711,friends_count,0,,,0.9484261507882511,0.750554790383599,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,1928.0,0.9994815966822188,-1.0,1928.0,0.0,7.564757012905729,0.0,2.0,710.0,0.0,3,0
3249,friends_count,0,,,0.9484261507882511,0.9842352162780188,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,242.0,0.9958847736625515,-1.0,242.0,0.0,5.493061443340548,0.0,2.0,984.0,0.0,3,0
2823,statuses_count,0,,,0.9188349053998566,0.9682867678311263,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,3801.0,0.9997369805365597,-1.0,3801.0,0.0,8.243282523048375,0.0,4.0,2074.0,0.0,3,0
3369,friends_count,1,,,0.9487026977345987,0.9961786803598133,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,526.0,0.9409660107334525,-1.0,558.0,32.0,6.326149473155099,3.4965075614664802,2.0,1943.0,1297.0,4,1
2725,friends_count,1,,,0.9487026977345987,0.9986308865791076,2,1,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,28.0,0.45901639344262296,-1.0,60.0,32.0,4.110873864173311,3.4965075614664802,2.0,2010.0,1297.0,4,1
