batch_idx,batch_time_sec,llm_time_sec
4610,43.830580255016685,43.820898819947615
4620,47.11571503779851,47.106072332011536
4630,41.74120636214502,41.73141299909912
4640,47.567171533126384,47.55709500797093
4650,47.63394524902105,47.62422834103927
4660,49.485000517219305,49.47546523506753
4670,47.45869057811797,47.44901953404769
4680,46.38512426405214,46.37563477596268
4690,45.93542010616511,45.92580119310878
4700,50.45976387197152,50.450110143981874
4710,38.37783139804378,38.36819773586467
4720,45.8292558749672,45.81939097191207
4730,46.501149649964646,46.49145493609831
4740,44.964512911159545,44.95502421306446
4750,45.41851654788479,45.40897154202685
4760,46.92256528395228,46.913040085928515
4770,46.66003806516528,46.650442221201956
4780,46.227328753098845,46.21780523099005
4790,48.41134550399147,48.40179991000332
4800,44.20842614583671,44.19884778978303
4810,56.60968076600693,56.600083759985864
4820,49.88100498705171,49.871440136106685
4830,48.34869279200211,48.339063776889816
4840,55.26309925899841,55.253605395089835
4850,47.75484389788471,47.74509311420843
4860,47.84903834410943,47.83920710720122
4870,51.4583099829033,51.44875073293224
4880,50.04297413607128,50.0334028059151
4890,49.84395721601322,49.83442167704925
4900,45.49093216890469,45.4812752539292
4910,45.98923018597998,45.97958304104395
4920,44.89880416193046,44.88915885495953
4930,44.85827177204192,44.848715825006366
4940,43.90009726095013,43.89040014590137
4950,50.47416046797298,50.46449014800601
4960,48.3240028959699,48.31437303102575
4970,42.38768342207186,42.37820985703729
4980,44.63242771406658,44.62286763009615
4990,43.753949268953875,43.74434659490362
5000,48.241374912904575,48.231856036931276
5010,44.61652733711526,44.606928823981434
5020,46.32676733401604,46.317238168092445
5030,43.14373701508157,43.134187479969114
5040,53.48435387411155,53.474708897061646
5050,40.55146950902417,40.541871685069054
5060,48.4801157230977,48.470546152908355
5070,45.29613624000922,45.28647543489933
5080,47.018939208006486,47.009313406888396
5090,46.968138542957604,46.95853973715566
5100,53.15069302986376,53.141162591055036
5110,50.89988509891555,50.890243554953486
5120,41.05307512707077,41.043546515051275
5130,42.26351759699173,42.25399357196875
5140,43.46400080807507,43.454378972994164
5150,39.46292411908507,39.453325206879526
5160,43.60508988890797,43.59549486008473
5170,49.44964012783021,49.43998063914478
5180,48.81608017696999,48.80632335692644
5190,48.899535994045436,48.88986636302434
5200,39.57709275302477,39.567459502024576
5210,45.86427583405748,45.85474603599869
5220,44.78626163909212,44.77659228397533
5230,45.171773260924965,45.162053645122796
5240,45.080045683076605,45.07043760991655
5250,46.4304405269213,46.42096695699729
5260,42.44853760092519,42.43891376699321
5270,52.68633278994821,52.676638955948874
5280,45.35174423200078,45.34208925999701
5290,56.078492047963664,56.068713921820745
5300,48.016719926847145,48.00710591301322
5310,42.61781864403747,42.60805944213644
5320,57.06007891101763,57.05041436385363
5330,44.99190759519115,44.98226156900637
5340,42.98323631286621,42.97367484495044
5350,43.81683022691868,43.80715894489549
5360,49.815279154106975,49.805617209058255
5370,46.0001191010233,45.990545890061185
5380,49.192293881904334,49.182620170060545
5390,39.106394447851926,39.09681624989025
5400,47.046934025827795,47.03714097617194
5410,51.7092203090433,51.699505859054625
5420,48.44722916698083,48.43734560185112
5430,48.203224503202364,48.19344535609707
5440,50.11103795398958,50.10132183297537
5450,47.89224091405049,47.88266542600468
5460,53.97493836004287,53.965282290941104
5470,49.84013119782321,49.83044972200878
5480,47.20436751097441,47.19449524697848
5490,42.10565619287081,42.096006425097585
5500,41.235994725022465,41.2263488820754
5510,45.91082888818346,45.90120069310069
5520,42.77041612006724,42.76072110515088
