row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,true_label
3438,statuses_count,1,,,0.9327926936212035,0.9265119880055761,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,13371.0,0.7614898342730224,-1.0,17558.0,4187.0,9.773321917959331,8.339978571990427,4.0,879.0,2232.0,0
3440,statuses_count,1,,,0.9188582406082514,0.9999740533154985,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7.0,0.4666666666666667,-1.0,14.0,7.0,2.70805020110221,2.0794415416798357,4.0,513.0,3061.0,1
3458,statuses_count,1,,,0.9188582406082514,0.9980469971760966,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1495.0,0.9946773120425815,-1.0,1502.0,7.0,7.315218389752975,2.0794415416798357,4.0,629.0,3061.0,1
3460,statuses_count,1,,,0.9367896814591293,0.7406725669330957,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,13270.0,0.7112611888299298,-1.0,18656.0,5386.0,9.833976689772,8.591743922680534,4.0,963.0,2644.0,0
3461,statuses_count,1,,,0.9524480850938976,0.9358354966364334,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,4746.0,0.14013641598015766,1.0,33866.0,38612.0,10.430196367929657,10.561344286317487,4.0,1870.0,2104.0,0
3467,statuses_count,1,,,0.9188582406082514,0.9990961904898659,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,13.0,0.6190476190476191,-1.0,20.0,7.0,3.044522437723423,2.0794415416798357,4.0,1070.0,3061.0,1
3480,statuses_count,1,,,0.9188582406082514,0.9866302500693874,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,274.0,0.9716312056737588,-1.0,281.0,7.0,5.641907070938114,2.0794415416798357,4.0,1598.0,3061.0,1
3489,statuses_count,1,,,0.9188582406082514,0.9896272980553734,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,536.0,0.9852941176470589,-1.0,543.0,7.0,6.298949246855942,2.0794415416798357,4.0,2659.0,3061.0,1
3503,statuses_count,1,,,0.9188582406082514,0.9714518514881694,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1021.0,0.9922254616132167,-1.0,1028.0,7.0,6.9363427358340495,2.0794415416798357,4.0,43.0,3061.0,1
3506,statuses_count,0,,,0.9188349053998566,0.8426242977516868,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12092.0,0.9999173075332837,-1.0,12092.0,0.0,9.400382051785275,0.0,4.0,275.0,0.0,0
3507,statuses_count,1,,,0.9188582406082514,0.9920823486317732,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,845.0,0.9906213364595545,-1.0,852.0,7.0,6.748759547491679,2.0794415416798357,4.0,3357.0,3061.0,1
3555,statuses_count,1,,,0.9735397798816843,0.9705818138531005,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7487.0,0.3019073349731844,1.0,24798.0,32285.0,10.118558608759452,10.382388978717474,4.0,1394.0,1793.0,0
3569,statuses_count,1,,,0.9188582406082514,0.9979697749007946,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,99.0,0.9252336448598131,-1.0,106.0,7.0,4.672828834461906,2.0794415416798357,4.0,82.0,3061.0,1
3581,statuses_count,1,,,0.9188582406082514,0.9969481756800666,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1106.0,0.992818671454219,-1.0,1113.0,7.0,7.01571242048723,2.0794415416798357,4.0,158.0,3061.0,1
3585,statuses_count,1,,,0.9188582406082514,0.9963110404273086,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,140.0,0.9459459459459459,-1.0,147.0,7.0,4.997212273764115,2.0794415416798357,4.0,596.0,3061.0,1
3624,statuses_count,1,,,0.9188582406082514,0.9996068871371961,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,19.0,0.7037037037037037,-1.0,26.0,7.0,3.295836866004329,2.0794415416798357,4.0,1476.0,3061.0,1
3627,statuses_count,1,,,0.9972816876228912,0.9175208440476184,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,24277.0,27.36978579481398,1.0,886.0,25163.0,6.787844982309579,10.133169680689921,4.0,3428.0,1417.0,1
3658,statuses_count,1,,,0.9188582406082514,0.9676000043961076,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,107.0,0.9304347826086956,-1.0,114.0,7.0,4.74493212836325,2.0794415416798357,4.0,194.0,3061.0,1
3660,statuses_count,1,,,0.9188582406082514,0.9977865007007446,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,238.0,0.967479674796748,-1.0,245.0,7.0,5.5053315359323625,2.0794415416798357,4.0,1374.0,3061.0,1
3663,statuses_count,1,,,0.9188582406082514,0.9968559208018392,3,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,117.0,0.936,-1.0,124.0,7.0,4.8283137373023015,2.0794415416798357,4.0,316.0,3061.0,1
3668,statuses_count,1,,,0.9188582406082514,0.9885708973292425,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1678.0,0.9952550415183867,-1.0,1685.0,7.0,7.430114138561801,2.0794415416798357,4.0,811.0,3061.0,1
3671,statuses_count,0,,,0.9188349053998566,0.9156740990745305,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7135.0,0.999859865470852,-1.0,7135.0,0.0,8.872907674259846,0.0,4.0,3093.0,0.0,0
3684,statuses_count,1,,,0.9188582406082514,0.9999759066501058,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,10.0,0.5555555555555556,-1.0,17.0,7.0,2.8903717578961645,2.0794415416798357,4.0,822.0,3061.0,1
3698,statuses_count,0,,,0.9188349053998566,0.9848265436444011,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,2277.0,0.9995610184372257,-1.0,2277.0,0.0,7.731053144007127,0.0,4.0,1269.0,0.0,0
3742,statuses_count,1,,,0.9188582406082514,0.9934589643928229,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1385.0,0.994256999282125,-1.0,1392.0,7.0,7.239214973779806,2.0794415416798357,4.0,499.0,3061.0,1
3752,statuses_count,0,,,0.9188349053998566,0.9786199319707983,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,6886.0,0.9998547988964717,-1.0,6886.0,0.0,8.837390855544697,0.0,4.0,3030.0,0.0,0
3760,statuses_count,1,,,0.9188582406082514,0.9898980908340989,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,167.0,0.9542857142857143,-1.0,174.0,7.0,5.1647859739235145,2.0794415416798357,4.0,861.0,3061.0,1
3767,statuses_count,0,,,0.9188349053998566,0.7347497213804691,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,3776.0,0.9997352396081546,-1.0,3776.0,0.0,8.236685322712457,0.0,4.0,2057.0,0.0,0
3787,statuses_count,1,,,0.9188582406082514,0.9949323654055843,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,94.0,0.9215686274509803,-1.0,101.0,7.0,4.624972813284271,2.0794415416798357,4.0,17.0,3061.0,1
3788,statuses_count,1,,,0.9188582406082514,0.9992724632036218,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,14.0,0.6363636363636364,-1.0,21.0,7.0,3.091042453358316,2.0794415416798357,4.0,1148.0,3061.0,1
3792,statuses_count,1,,,0.9188582406082514,0.9976505894962132,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1378.0,0.9942279942279942,-1.0,1385.0,7.0,7.234177179749849,2.0794415416798357,4.0,496.0,3061.0,1
3831,statuses_count,0,,,0.9188349053998566,0.9398650579247234,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12534.0,0.9999202233745512,-1.0,12534.0,0.0,9.436280010592395,0.0,4.0,336.0,0.0,0
3851,statuses_count,1,,,0.9188582406082514,0.9971326854365213,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,18.0,0.6923076923076923,-1.0,25.0,7.0,3.258096538021482,2.0794415416798357,4.0,1406.0,3061.0,1
3861,statuses_count,1,,,0.9188582406082514,0.996487519067132,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,169.0,0.9548022598870056,-1.0,176.0,7.0,5.176149732573829,2.0794415416798357,4.0,881.0,3061.0,1
3870,statuses_count,0,,,0.9188349053998566,0.9999040384525582,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,4.0,1.0,0.0,0
3887,statuses_count,1,,,0.9188582406082514,0.9933277894878433,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,2770.0,0.9971202303815695,-1.0,2777.0,7.0,7.9294865233142895,2.0794415416798357,4.0,1582.0,3061.0,1
3898,statuses_count,0,,,0.9188349053998566,0.9983645351721382,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,4.0,2166.0,0.0,0
3900,statuses_count,1,,,0.7817377012804368,0.5528515193133332,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,6571.0,0.07892998282302915,1.0,83250.0,89821.0,11.32961541978256,11.405585213149562,4.0,3324.0,3447.0,0
3905,statuses_count,1,,,0.9188582406082514,0.9990160852496193,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,23.0,0.7419354838709677,-1.0,30.0,7.0,3.4339872044851463,2.0794415416798357,4.0,1685.0,3061.0,1
3919,statuses_count,1,,,0.9188582406082514,0.9992473402233902,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,75.0,0.9036144578313253,-1.0,82.0,7.0,4.418840607796598,2.0794415416798357,4.0,3303.0,3061.0,1
3924,statuses_count,1,,,0.9320964497723491,0.8431545573754269,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7852.0,0.21298757662887213,1.0,36865.0,44717.0,10.515044996056119,10.708131384109748,4.0,2022.0,2342.0,0
3925,statuses_count,0,,,0.9188349053998566,0.990135111737759,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,4045.0,0.9997528423133959,-1.0,4045.0,0.0,8.305484017727691,0.0,4.0,2181.0,0.0,0
3926,statuses_count,1,,,0.9188582406082514,0.9996000915769696,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,439.0,0.9821029082774049,-1.0,446.0,7.0,6.102558594613569,2.0794415416798357,4.0,2337.0,3061.0,1
3951,statuses_count,1,,,0.9188582406082514,0.9806359481713482,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,175.0,0.9562841530054644,-1.0,182.0,7.0,5.209486152841421,2.0794415416798357,4.0,930.0,3061.0,1
3952,statuses_count,1,,,0.9188582406082514,0.9692589447956611,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,2080.0,0.9961685823754789,-1.0,2087.0,7.0,7.643961949002529,2.0794415416798357,4.0,1135.0,3061.0,1
3961,statuses_count,1,,,0.9188582406082514,0.9993774854980325,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,355.0,0.977961432506887,-1.0,362.0,7.0,5.8944028342648505,2.0794415416798357,4.0,1984.0,3061.0,1
3981,statuses_count,1,,,0.9188582406082514,0.998453907085421,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,81.0,0.9101123595505618,-1.0,88.0,7.0,4.48863636973214,2.0794415416798357,4.0,3417.0,3061.0,1
4000,statuses_count,1,,,0.9188582406082514,0.9954436798311169,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,168.0,0.9545454545454546,-1.0,175.0,7.0,5.170483995038151,2.0794415416798357,4.0,870.0,3061.0,1
4011,statuses_count,1,,,0.9188582406082514,0.9967739622269853,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1356.0,0.9941348973607038,-1.0,1363.0,7.0,7.218176838403408,2.0794415416798357,4.0,469.0,3061.0,1
4027,statuses_count,1,,,0.9188582406082514,0.9998962132619942,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,27.0,0.7714285714285715,-1.0,34.0,7.0,3.5553480614894135,2.0794415416798357,4.0,1874.0,3061.0,1
4028,statuses_count,0,,,0.9188349053998566,0.9113739509335824,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,2391.0,0.9995819397993311,-1.0,2391.0,0.0,7.779885115070522,0.0,4.0,1338.0,0.0,0
4032,statuses_count,1,,,0.9188582406082514,0.9905197816317965,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,74.0,0.9024390243902439,-1.0,81.0,7.0,4.406719247264253,2.0794415416798357,4.0,3288.0,3061.0,1
4034,statuses_count,1,,,0.9188582406082514,0.8823396109764506,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,480.0,0.9836065573770492,-1.0,487.0,7.0,6.1903154058531475,2.0794415416798357,4.0,2483.0,3061.0,1
4057,statuses_count,1,,,0.9188582406082514,0.9999244251332379,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,11.0,0.5789473684210527,-1.0,18.0,7.0,2.9444389791664403,2.0794415416798357,4.0,916.0,3061.0,1
4062,statuses_count,1,,,0.9188582406082514,0.9715484308138136,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,387.0,0.979746835443038,-1.0,394.0,7.0,5.978885764901122,2.0794415416798357,4.0,2137.0,3061.0,1
4063,statuses_count,0,,,0.9188349053998566,0.9621590258413653,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,567.0,0.9982394366197183,-1.0,567.0,0.0,6.342121418721152,0.0,4.0,2726.0,0.0,0
4087,statuses_count,1,,,0.9786135209069744,0.9558900185693185,2,1,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7173.0,0.30405663176635156,1.0,23590.0,30763.0,10.068620562346831,10.334100454176944,4.0,1324.0,1729.0,0
4121,statuses_count,0,,,0.9188349053998566,0.9855161900443645,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,2253.0,0.9995563442768411,-1.0,2253.0,0.0,7.720461694599722,0.0,4.0,1250.0,0.0,0
4230,statuses_count,1,,,0.9308925409376192,0.7869536268931333,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,15496.0,0.8107146594119493,-1.0,19113.0,3617.0,9.858176329826126,8.193676665955241,4.0,999.0,1980.0,0
4271,statuses_count,0,,,0.9188349053998566,0.9985467797418509,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,17.0,0.9444444444444444,-1.0,17.0,0.0,2.8903717578961645,0.0,4.0,822.0,0.0,0
4272,statuses_count,0,,,0.9188349053998566,0.9279767401235037,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,1101.0,0.9990925589836661,-1.0,1101.0,0.0,7.004881989712859,0.0,4.0,144.0,0.0,0
4334,statuses_count,0,,,0.9188349053998566,0.9708731992385733,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,3455.0,0.9997106481481481,-1.0,3455.0,0.0,8.147867129923947,0.0,4.0,1902.0,0.0,0
4356,statuses_count,0,,,0.9188349053998566,0.999919276981551,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,130.0,0.9923664122137404,-1.0,130.0,0.0,4.875197323201151,0.0,4.0,397.0,0.0,0
4370,statuses_count,0,,,0.9188349053998566,0.9977677614286047,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,507.0,0.9980314960629921,-1.0,507.0,0.0,6.230481447578482,0.0,4.0,2549.0,0.0,0
4429,statuses_count,0,,,0.9188349053998566,0.8558340431278737,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,10002.0,0.9999000299910027,-1.0,10002.0,0.0,9.21064032698518,0.0,4.0,5.0,0.0,0
4465,statuses_count,1,,,0.9487973129789029,0.9524076028423013,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12988.0,0.5909814806388497,-1.0,21976.0,8988.0,9.997751730926211,9.103756886573398,4.0,1210.0,3449.0,0
4486,statuses_count,0,,,0.9188349053998566,0.8612608127839604,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,5873.0,0.9998297582567246,-1.0,5873.0,0.0,8.678291111758565,0.0,4.0,2785.0,0.0,0
4487,statuses_count,0,,,0.9188349053998566,0.8259327544266852,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,501.0,0.99800796812749,-1.0,501.0,0.0,6.218600119691729,0.0,4.0,2524.0,0.0,0
4531,statuses_count,0,,,0.9188349053998566,0.8688065616743329,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,12519.0,0.9999201277955272,-1.0,12519.0,0.0,9.43508264465409,0.0,4.0,334.0,0.0,0
4562,statuses_count,0,,,0.9188349053998566,0.9995508752468438,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,4.0,2166.0,0.0,0
4587,statuses_count,1,,,0.7852013129264793,0.9581714734708396,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7140.0,0.08745391521624635,1.0,81642.0,88782.0,11.310111362941436,11.393950469211568,4.0,3298.0,3431.0,0
4588,statuses_count,0,,,0.9188349053998566,0.9987454983969613,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,179.0,0.9944444444444445,-1.0,179.0,0.0,5.19295685089021,0.0,4.0,907.0,0.0,0
4591,statuses_count,0,,,0.9188349053998566,0.9807189363765394,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,813.0,0.9987714987714987,-1.0,813.0,0.0,6.70196036600254,0.0,4.0,3293.0,0.0,0
57,listed_count,1,,,0.9521157625867203,0.9992388031388515,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,32.0,0.9696969696969697,-1.0,32.0,0.0,3.4965075614664802,0.0,5.0,645.0,0.0,1
92,listed_count,1,,,0.9521157625867203,0.9996780224771235,3,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,5.0,0.8333333333333334,-1.0,5.0,0.0,1.791759469228055,0.0,5.0,884.0,0.0,0
115,listed_count,1,,,0.9521157625867203,0.9999860009772662,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,5.0,762.0,0.0,1
139,listed_count,1,,,0.9521157625867203,0.9999580029317987,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,3.0,0.75,-1.0,3.0,0.0,1.3862943611198906,0.0,5.0,609.0,0.0,0
222,listed_count,1,,,0.9521157625867203,0.9988783283034571,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,5.0,383.0,0.0,0
232,listed_count,1,,,0.9521157625867203,0.9999895007329497,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
237,listed_count,1,,,0.9521157625867203,0.9981976258230277,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
260,listed_count,1,,,0.9521157625867203,0.9990568158433126,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,50.0,0.9803921568627451,-1.0,50.0,0.0,3.9318256327243257,0.0,5.0,885.0,0.0,0
287,listed_count,1,,,0.9521157625867203,0.9991023126671973,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,45.0,0.9782608695652174,-1.0,45.0,0.0,3.828641396489095,0.0,5.0,834.0,0.0,1
332,listed_count,1,,,0.9521157625867203,0.9999877508551079,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,5.0,762.0,0.0,1
343,listed_count,1,,,0.9521157625867203,0.999968502198849,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
361,listed_count,1,,,0.9521157625867203,0.9998582598948206,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,5.0,1.0,0.0,0
392,listed_count,1,,,0.9521157625867203,0.9999457537869066,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,5.0,383.0,0.0,0
414,listed_count,1,,,0.9521157625867203,1.0,2,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
427,listed_count,1,,,0.9521157625867203,0.9893957402791731,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,201.0,0.995049504950495,-1.0,201.0,0.0,5.308267697401205,0.0,5.0,388.0,0.0,0
474,listed_count,1,,,0.9521157625867203,0.9876563617045028,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,25.0,0.9615384615384616,-1.0,25.0,0.0,3.258096538021482,0.0,5.0,512.0,0.0,0
551,listed_count,0,,,0.542923874361811,0.6043228720636604,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,307.0,0.017178669352582394,-1.0,17870.0,17563.0,9.790934566296798,9.773606631681607,5.0,321.0,314.0,0
578,listed_count,1,,,0.9521157625867203,0.9939174246221791,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,97.0,0.9897959183673469,-1.0,97.0,0.0,4.584967478670572,0.0,5.0,1250.0,0.0,1
589,listed_count,1,,,0.9521157625867203,0.9999877508551079,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,5.0,0.8333333333333334,-1.0,5.0,0.0,1.791759469228055,0.0,5.0,884.0,0.0,1
739,listed_count,1,,,0.9521157625867203,0.9997672662470511,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,5.0,0.8333333333333334,-1.0,5.0,0.0,1.791759469228055,0.0,5.0,884.0,0.0,0
743,listed_count,1,,,0.9521157625867203,0.9993892926332395,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,23.0,0.9583333333333334,-1.0,23.0,0.0,3.1780538303479458,0.0,5.0,470.0,0.0,0
746,listed_count,1,,,0.9521157625867203,0.9958247914696546,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,46.0,0.9787234042553191,-1.0,46.0,0.0,3.8501476017100584,0.0,5.0,849.0,0.0,0
889,listed_count,1,,,0.9570609987334407,0.99605402546692,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,598.0,0.7756160830090791,-1.0,770.0,172.0,6.647688373563329,5.153291594497779,5.0,1143.0,299.0,0
971,listed_count,1,,,0.9521157625867203,0.9987995838005796,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,16.0,0.9411764705882353,-1.0,16.0,0.0,2.833213344056216,0.0,5.0,261.0,0.0,0
990,listed_count,1,,,0.9521157625867203,0.9999807513437411,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,5.0,383.0,0.0,0
991,listed_count,1,,,0.9521157625867203,0.9999597528096404,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,2.0,0.6666666666666666,-1.0,2.0,0.0,1.0986122886681098,0.0,5.0,383.0,0.0,1
1007,listed_count,1,,,0.9216944615530682,0.8906728820828214,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,313.0,0.0665532638741229,-1.0,4702.0,4389.0,8.455955881945048,8.387084506069217,5.0,857.0,817.0,0
1010,listed_count,1,,,0.9789407935453844,0.9383798016816504,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,577.0,0.3818663136995367,-1.0,1510.0,933.0,7.32052696227274,6.839476438228843,5.0,222.0,1232.0,0
1035,listed_count,1,,,0.9521157625867203,0.9996850219884903,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,13.0,0.9285714285714286,-1.0,13.0,0.0,2.6390573296152584,0.0,5.0,134.0,0.0,0
1061,listed_count,0,,,0.7124707206246654,0.43331431010367183,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,342.0,0.028478641019235574,-1.0,12008.0,11666.0,9.393411647660683,9.364519622823858,5.0,94.0,82.0,0
1062,listed_count,1,,,0.9793145613936831,0.9594938277198513,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,572.0,0.37656352863726134,-1.0,1518.0,946.0,7.325807502595773,6.853299093186078,5.0,224.0,1241.0,0
1205,listed_count,1,,,0.9521157625867203,0.9995222833492102,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,47.0,0.9791666666666666,-1.0,47.0,0.0,3.871201010907891,0.0,5.0,855.0,0.0,1
1226,listed_count,1,,,0.9521157625867203,0.999881008306763,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,17.0,0.9444444444444444,-1.0,17.0,0.0,2.8903717578961645,0.0,5.0,293.0,0.0,1
1230,listed_count,1,,,0.9521157625867203,0.9976989106381374,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
1246,listed_count,1,,,0.9521157625867203,0.9999982501221583,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,3.0,0.75,-1.0,3.0,0.0,1.3862943611198906,0.0,5.0,609.0,0.0,1
1261,listed_count,1,,,0.9521157625867203,0.9981766272889271,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,3.0,0.75,-1.0,3.0,0.0,1.3862943611198906,0.0,5.0,609.0,0.0,0
1264,listed_count,1,,,0.9521157625867203,0.999968502198849,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,1.0,0.5,-1.0,1.0,0.0,0.6931471805599453,0.0,5.0,1.0,0.0,0
1339,listed_count,1,,,0.9521157625867203,0.9972806898339661,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,35.0,0.9722222222222222,-1.0,35.0,0.0,3.58351893845611,0.0,5.0,696.0,0.0,0
1387,listed_count,1,,,0.9521157625867203,0.9983341162946819,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,60.0,0.9836065573770492,-1.0,60.0,0.0,4.110873864173311,0.0,5.0,985.0,0.0,0
1458,listed_count,1,,,0.9521157625867203,0.9986018476044652,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,4.0,0.8,-1.0,4.0,0.0,1.6094379124341003,0.0,5.0,762.0,0.0,1
1470,listed_count,1,,,0.9521157625867203,0.9994400390906494,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,9.0,0.9,-1.0,9.0,0.0,2.302585092994046,0.0,5.0,1212.0,0.0,0
1480,listed_count,1,,,0.9521157625867203,0.9999632525653238,2,1,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,19.0,0.95,-1.0,19.0,0.0,2.995732273553991,0.0,5.0,357.0,0.0,1
