item_id,dataset_source,title,search_query,marketplace,category,condition,price,currency,seller_username,seller_feedback_pct,seller_feedback_score,item_location,item_location_city,n_images,description_length,returns_accepted,return_period_days,spec_brand,spec_upc,spec_ean,spec_mpn,spec_model,spec_type,spec_style,has_detail
v1|168054424832|0,consumer_products,Dyson Airwrap Complete LONG Hair Dryer  Tool Set ONLY Nickel Copper ✅🧡 #AP2,Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,New,179.0,GBP,the_dyson_guys,99.8,2094,GB,,7.0,860.0,True,14.0,Dyson,,,,Dyson Airwrap,Multi Styler,,True
v1|406698774396|0,consumer_products,Dyson Airwrap Complete LONG Hair Styler Air Wrap Blow Dryer Fuchsia Set Pink,Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,Used,146.3,GBP,ariaapril2020,98.5,417,GB,,8.0,504.0,True,30.0,Dyson,,,,Dyson Airwrap,Multi Styler,,True
v1|336538097505|0,consumer_products,Dyson AirWrap Complete Long (Red & Turquoise ),Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,New,241.97,GBP,qualitymatters24,100.0,4,GB,,4.0,379.0,False,,Dyson,,,,,Multi Styler,,True
v1|168297427412|0,consumer_products,Dyson Airwrap Complete Copper & Nickel HS05- Excellent Condition With Case,Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,Used,200.0,GBP,fretkez,100.0,32,GB,,11.0,647.0,False,,Dyson,,,HS05,Dyson Airwrap,Straightner & Curler,,True
v1|257415386625|0,consumer_products,Dyson Airwrap Complete,Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,Used,161.9,GBP,tazzag76,100.0,844,GB,,16.0,557.0,False,,Dyson,,,,Dyson Airwrap,Multi Styler,,True
v1|397780752517|0,consumer_products,Dyson Airwrap multi-styler and dryer Complete in Fuchsia/Nickel with Case  ,Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,Used,154.99,GBP,maliksstore,100.0,38,GB,,5.0,119.0,False,,Dyson,,,,,Multi Styler,,True
v1|287160124738|0,consumer_products,Dyson Airwrap Styler Complete Long Nickel/Fuchsia,Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,Used,146.29,GBP,ash_cafc9,100.0,271,GB,,1.0,382.0,False,,Dyson,,,343587-01,Dyson Airwrap,Multi Styler,,True
v1|227287090897|0,consumer_products,Dyson Airwrap Multi-Styler Complete Set Nickel/Copper Limited Edition,Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,Used,187.9,GBP,gwy_9916,100.0,8,GB,,5.0,569.0,False,,Dyson,,,400720-01,Dyson Airwrap,Multi Styler,,True
v1|397843370547|0,consumer_products,Dyson Airwrap Complete Multi Hair Styler Nickel/Copper -Long,Dyson Airwrap Complete,EBAY_GB,Straighteners & Curling Tongs,Used,193.1,GBP,dicher-45,100.0,176,GB,,3.0,67.0,False,,Dyson,5025155068229,5025155068229,,Dyson Airwrap,Multi Styler,,True
v1|267644366592|0,consumer_products,Dyson Airwrap Complete Multi-Haarstyler HS01 mit Lederbox fuchsia/nickel,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,220.0,EUR,alexhappel,100.0,30,DE,,5.0,687.0,False,,,,,,,,,True
v1|127816900623|0,consumer_products,Dyson Airwrap Complete Haarstyler - Nickel/Kupfer,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu,320.0,EUR,giovli-3311,0.0,2,DE,,7.0,25.0,False,,,,5025155068137,,,,,True
v1|267625027193|0,consumer_products,** Dyson Airwrap Complete ** Nickel/Kupfer ** Multi-Hairstyler **,Dyson Airwrap Complete,EBAY_DE,Haartrockner,Gebraucht,270.0,EUR,claudiaarndt1987,100.0,243,DE,,5.0,36605.0,False,,,,,,,,,True
v1|377121338064|0,consumer_products,Dyson HS05 Airwrap Complete Long Multi-Styler - Ceramic Pink Roségold NEU OVP,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu,395.95,EUR,new-gen-resale-5,100.0,13,DE,,9.0,913.0,False,,,,,,,,,True
v1|204374695895|0,consumer_products,Dyson Airwrap™ Multi-Haarstyler Complete Long Generalüberholt,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Zertifiziert - Refurbished,332.0,EUR,dyson_deutschland,98.6,112602,DE,,8.0,103206.0,True,30.0,,,5025155068212,,,,,True
v1|198270249987|0,consumer_products,Dyson Airwrap Complete Long Multi-Styler Macaron Limited Edition Neu,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu: Sonstige (siehe Artikelbeschreibung),265.89,EUR,dyson-deal-25,98.6,213,DE,,5.0,1009.0,False,,,,,,,,,True
v1|358455531961|0,consumer_products,Original Dyson Airwrap Complete HS01 Multi-Haarstyler,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,180.0,EUR,na-590851,100.0,7,DE,,16.0,1271.0,False,,,,,,,,,True
v1|188293177467|0,consumer_products,dyson airwrap complete grau orange,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,150.0,EUR,misd-6122,0.0,0,DE,,4.0,7478.0,False,,,,,,,,,True
v1|366354689467|0,consumer_products,Dyson Airwrap Complete - Vollständig - Mit Extras - OVP,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,240.0,EUR,artur.stg,0.0,0,DE,,5.0,637.0,False,,,,,,,,,True
v1|306878047752|0,consumer_products,Dyson Airwrap Complete Long Rosegold,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,290.0,EUR,brownie1312,100.0,566,DE,,7.0,316.0,False,,,,,,,,,True
v1|358420963302|0,consumer_products,Original Dyson Airwrap Complete HS01 Multi-Haarstyler,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,170.0,EUR,na-590851,100.0,7,DE,,17.0,1266.0,False,,,,,,,,,True
v1|137239263789|0,consumer_products,"Dyson Airwrap Complete Long Multi Haarstyler Nachtblau/Kupfer, inkl 6 Aufsätze",Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu: Sonstige (siehe Artikelbeschreibung),341.46,EUR,mo_nia,100.0,66,DE,,6.0,909.0,False,,,,,,,,,True
v1|178056559753|0,consumer_products,Dyson Airwrap Complete Long HS05- Pink/Roségold| Multi-Hairstyler,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu,299.99,EUR,alesmuller,100.0,2,DE,,12.0,726.0,False,,,,,,,,,True
v1|236671684584|0,consumer_products,Dyson HS05 Airwrap Multi-Haarstyler Complete Long Multi-Haarstyler DEFEKT,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Als Ersatzteil / defekt,179.0,EUR,antonversand,99.8,10258,DE,,2.0,13765.0,True,1.0,,,5025155068212,,,,,True
v1|318094295919|0,consumer_products,Dyson 534030-01 Airwrap Complete Long – Haarstyler (Onyx Gold) / Für langes Haar,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu: Sonstige (siehe Artikelbeschreibung),525.0,EUR,shop-tiptop,99.5,10520,DE,,1.0,18731.0,True,14.0,,,5025155103227,,,,,True
v1|204471638546|0,consumer_products,Dyson Airwrap™ Multi-Haarstyler Complete Long  Generalüberholt,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Zertifiziert - Refurbished,366.0,EUR,dyson_deutschland,98.6,112602,DE,,8.0,23742.0,True,30.0,,,5025155067710,,,,,True
v1|298240179294|0,consumer_products,"Dyson Airwrap Complete Neu, unbenutzt",Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu,340.0,EUR,ymqarni,0.0,21,DE,,4.0,1168.0,False,,,,,,,,,True
v1|298240184988|0,consumer_products,Dyson Airwrap Complete Long Milti-Styler - Violettblau/Rosa,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu,340.0,EUR,ymqarni,0.0,21,DE,,5.0,1297.0,False,,,,5025155075791,,,,,True
v1|205153945214|0,consumer_products,Dyson Airwrap™ Multi-Haarstyler Complete Long Blue/Blush Generalüberholt,Dyson Airwrap Complete,EBAY_DE,Haartrockner,Zertifiziert - Refurbished,389.0,EUR,dyson_deutschland,98.6,112602,DE,,6.0,53072.0,True,30.0,,,5025155087190,,,,,True
v1|227292085160|0,consumer_products,Dyson Airwrap Complete Long Haarstyler Fuchsia,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,239.95,EUR,hardware-best,100.0,16830,DE,,8.0,19933.0,True,14.0,Dyson,,5025155046081,,,,,True
v1|298047402522|0,consumer_products,Dyson Airwrap Complete Long Multi-Styler Kupfer inkl. Koffer,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,300.99,EUR,ydolem,99.8,6490,DE,,11.0,2163.0,False,,,,,,,,,True
v1|227303594884|0,consumer_products,Dyson Airwrap Complete Long Milti-Styler - Violettblau/Rosa,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Neu: Sonstige (siehe Artikelbeschreibung),380.0,EUR,katharinbrnin-0,100.0,65,DE,,4.0,729.0,False,,,,5025155075791,,,,,True
v1|406832187228|0,consumer_products,Dyson Airwrap Multi-Haarstyler Complete,Dyson Airwrap Complete,EBAY_DE,Lockenstäbe & Glätteisen,Gebraucht,170.0,EUR,eldshatr_0,95.8,30,DE,,4.0,170.0,False,,,,,,,,,True
v1|205579889530|506309689494,consumer_products,"Dyson Airwrap Complete short Multi styler 400694-01, Multiple Attachments F/Post",Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,349.3,AUD,store-wide-clearance,99.2,12208,AU,,1.0,791.0,True,30.0,Dyson,,,,,Multi Styler,,True
v1|376900075574|0,consumer_products,Dyson 400694-01 Airwrap Complete Multi-Styler Nickel/Copper,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Opened – never used,380.0,AUD,wa_209234,50.0,5,AU,,6.0,900.0,False,,Dyson,,,400694-01,Dyson Airwrap,Multi Styler,,True
v1|406725064888|0,consumer_products,Dyson Airwrap Complete Multi-Styler Nickel/Copper,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,480.0,AUD,ta_9307,0.0,1,AU,,5.0,167.0,False,,Dyson,,,400694-01,Dyson Airwrap,Multi Styler,,True
v1|205034584544|506309305499,consumer_products,"AS new Dyson Airwrap Hair Styler For Long Hair, Multi Styler, Free Post",Dyson Airwrap Complete,EBAY_AU,Rollers & Curlers,Used,377.3,AUD,store-wide-clearance,99.2,12208,AU,,1.0,651.0,True,30.0,Dyson,,,,,Hair Styler,,True
v1|157841879232|0,consumer_products,Dyson Airwrap Multi-Styler HS05 Complete Set + case,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,400.0,AUD,maddi_mo,100.0,421,AU,,13.0,898.0,False,,Dyson,,,,Dyson Airwrap,Multi Styler,,True
v1|236761552656|0,consumer_products,Dyson 400694-01 Airwrap Complete Multi-Styler Nickel/Copper,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Opened – never used,480.0,AUD,jessicaphillip90,100.0,91,AU,,5.0,854.0,False,,Dyson,,,400694-01,Dyson Airwrap,Multi Styler,,True
v1|147183732114|0,consumer_products,*READ DESC* Dyson Airwrap Multi-Styler Complete Long - Nickel/Copper *EXCELLENT*,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,396.0,AUD,clearancekingdom134,100.0,6988,AU,,15.0,679.0,True,30.0,Dyson,0885609026893,,400714-01,Airwrap Complete,Multi Styler,,True
v1|236720890052|0,consumer_products,dyson airwrap multi styler and dryer complete long HS05 (nickel and copper),Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Opened – never used,550.0,AUD,sharon_av,100.0,256,AU,,3.0,403.0,False,,Dyson,,,,,Multi Styler,,True
v1|366139894578|0,consumer_products,Genuine Dyson Airwrap Multi Styler Complete Short Completed (Nickel - Fushia),Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,249.0,AUD,sydney_sparespart,95.5,121,AU,,11.0,4587.0,True,30.0,Dyson,,,42613501,,Multi Styler,,True
v1|366249400919|0,consumer_products,Genuine Dyson Airwrap Multi Styler Complete Short Completed ( Red - Nickel) 8Att,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,249.0,AUD,sydney_sparespart,95.5,121,AU,,8.0,4896.0,True,30.0,Dyson,,,42613501,,Multi Styler,,True
v1|366139944649|0,consumer_products,Genuine Dyson Airwrap Multi Styler Complete Long ( Rich Copper - Bright Nickel ),Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,349.0,AUD,sydney_sparespart,95.5,121,AU,,8.0,16777.0,True,30.0,Dyson,,,,HS05,Multi Styler,,True
v1|366224049795|0,consumer_products,Genuine Dyson Airwrap Multi Styler Complete Long Completed (Nickel - Fushia),Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,249.0,AUD,sydney_sparespart,95.5,121,AU,,9.0,4477.0,True,30.0,Dyson,,,42613501,,Multi Styler,,True
v1|366249390417|0,consumer_products,Genuine Dyson Airwrap Multi Styler Complete Short Completed (Black - Purple) 8at,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,299.0,AUD,sydney_sparespart,95.5,121,AU,,8.0,4831.0,True,30.0,Dyson,,,42613501,,Multi Styler,,True
v1|188146455748|695767849188,consumer_products,Dyson AIRWRAP Complete Multi Styler and Dryer - Colors (Wand Only),Dyson Airwrap Complete,EBAY_AU,Hair Dryers,Very Good - Refurbished,229.93,AUD,uetronics,99.3,34870,US,,2.0,32737.0,True,30.0,Dyson,,,,,Professional Hair Dryer,,True
v1|317604639836|0,consumer_products,Dyson Airwrap Complete Styler - Nickel/Fuchsia,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,489.99,AUD,karmz22,100.0,17,AU,,8.0,86.0,False,,Dyson,,,310731-01,Dyson Airwrap Complete,Multi Styler,,True
v1|157821627102|0,consumer_products,Dyson Airwrap Complete HS01 COMP FN Special Edition NickelFuchsia Mint 1day Ship,Dyson Airwrap Complete,EBAY_AU,Hair Dryers,Used,521.96,AUD,simplelifedesignlab,99.5,388,JP,,7.0,10098.0,True,30.0,Dyson,,,,HS01 COMP FN Special Edition,Brush Dryer,,True
v1|168301390862|0,consumer_products,Dyson Airwrap HS01 Complete Hair Styler Pink Curling Multi Tool Used AC100V,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,320.16,AUD,raisamajapan,100.0,88,JP,,7.0,11604.0,True,60.0,Dyson,,,HS01VNSFN,HS01,Curling Iron,,True
v1|277586930942|0,consumer_products,Dyson Airwrap Complete Long Hair Curler *In Box* - Pink,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,425.0,AUD,dollardealers479,99.3,6974,AU,,13.0,3629.0,False,,Dyson,,,,Airwrap Complete Long,Hot Air Brush,,True
v1|178036168441|0,consumer_products,Dyson Airwrap Multi Styler Complete Long (Bright Nickel/Rich Copper) *EXCELLENT*,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Opened – never used,575.0,AUD,chrissypoo961,100.0,14,AU,,3.0,392.0,False,,Dyson,,,,HS05,Multi Styler,,True
v1|187469022032|695418581728,consumer_products,Dyson AIRWRAP Complete Multi Styler and Dryer - Colors (Wand Only),Dyson Airwrap Complete,EBAY_AU,Hair Dryers,Good - Refurbished,199.26,AUD,uetronics,99.3,34870,US,,1.0,33178.0,True,30.0,Dyson,,,,,Professional Hair Dryer,,True
v1|147075505332|0,consumer_products,Dyson Airwrap Multistyler Complete Long (Nickel/Copper) *PREMIUM* (FREE SHIP),Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,416.0,AUD,clearancekingdom134,100.0,6988,AU,,6.0,682.0,True,30.0,Dyson,,,,429049-16,Multi Styler,,True
v1|157513215219|0,consumer_products,Dyson Airwrap™ Complete multi-styler and dryer (Bright Nickel/Rich Copper),Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,New,849.0,AUD,dyson_australia,98.5,26699,AU,,8.0,32010.0,True,30.0,Dyson,,,400694-01,400694-01,Curling Iron,,True
v1|395134470293|0,consumer_products,Dyson Airwrap Multi-Styler Complete Long 400722-01 - Nickel/Copper,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,New,788.74,AUD,sydneymobiles,99.7,9522,AU,,4.0,27632.0,True,30.0,Dyson,5025155068236,,40072201,400722-01,Multi Styler,,True
v1|187957159616|695657003294,consumer_products,Dyson AIRWRAP Complete Multi Styler and Dryer w.Heads & Case - Colors,Dyson Airwrap Complete,EBAY_AU,Hair Dryers,Very Good - Refurbished,306.59,AUD,uetronics,99.3,34870,US,,1.0,34573.0,True,30.0,Dyson,,,,Dyson AIRWRAP,Professional Hair Dryer,,True
v1|116548483812|0,consumer_products,DYSON AIRWRAP STYLER COMPLETE  IRON/FUCHSIA Excellent EUC Pink RRP $849 New,Dyson Airwrap Complete,EBAY_AU,Straightening & Curling Irons,Used,450.0,AUD,*bellevue*,100.0,3834,AU,,13.0,854.0,False,,Dyson,,,,,Multi Styler,,True
v1|257447241072|0,consumer_products,GoPro HERO12 Black CPST1 5K Action Camera CHDHX-121-TH Brand New Sealed,GoPro Hero 12 Black,EBAY_US,Camcorders,New,269.99,USD,vorfreudc,99.9,1830,US,,4.0,78.0,False,,GoPro,,,CHDHX-121-CN,GoPro HERO12 CPST1,Action Camera,,True
v1|389907505976|0,consumer_products,GoPro HERO12 Black 5.3K Action Camera 27MP USB-C – New Sealed,GoPro Hero 12 Black,EBAY_US,Camcorders,New,269.99,USD,vperformance,100.0,350,US,,5.0,92.0,False,,GoPro,810116381272,,CHDHX-121-TH/CHDHX-121-CN,,,,True
v1|157844466869|0,consumer_products,GoPro Hero8 Black 12MP 4K Waterproof Action Camera w/ Batteries & accessories,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,150.0,USD,bracos-5349,97.3,35,US,,13.0,2198.0,False,,GoPro,,,,HERO8,Helmet/Action,,True
v1|188292676022|0,consumer_products,GoPro HERO12 Black CPST1 5K Action Camera CHDHX-121-TH Brand New Sealed,GoPro Hero 12 Black,EBAY_US,Camcorders,New,265.0,USD,zuelanstore,99.4,541,US,,7.0,2287.0,True,30.0,GoPro,810116380589,,CHDHX-121-CN,GoPro HERO12 CPST1,Action Camera,,True
v1|358457192475|0,consumer_products,GoPro HERO12 Black 5.3K HDR 27MP Action Camera No Box w/ Battery New CHDHX-121,GoPro Hero 12 Black,EBAY_US,Camcorders,Open box,212.99,USD,techtradersllc,99.6,2634,US,,6.0,12816.0,True,30.0,GoPro,810116381272,,,GoPro HERO12 Black,Helmet/Action,,True
v1|397770006786|0,consumer_products,GoPro HERO12 Black 5.3K UHD Action Camera Special Bundle,GoPro Hero 12 Black,EBAY_US,Camcorders,New,279.95,USD,napapi_87,99.9,16602,US,,5.0,30.0,True,30.0,GoPro,0810114281215,,CHDRB-121-RW,GoPro HERO12 Black,Helmet/Action,,True
v1|188291793180|0,consumer_products,GoPro Hero 12 Black Creator Edition (READ DESCRIPTION),GoPro Hero 12 Black,EBAY_US,Camcorders,Used,215.0,USD,fatmanshopllc,100.0,1370,US,,12.0,533.0,False,,GoPro,,,,GoPro Hero 12 Black Creator Edition,Gopro,,True
v1|127815803143|0,consumer_products,GoPro HERO12 Black 5.3K UHD Action Camera,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,199.0,USD,mpatient1971,100.0,263,US,,4.0,8256.0,False,,GoPro,,,CHDHX-121-CN,GoPro HERO12 Black,Helmet/Action,,True
v1|286967609285|0,consumer_products,GoPro HERO12 Black Action Camera Bundle,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,279.99,USD,ave_electronics,100.0,16503,US,,11.0,2238.0,True,30.0,GoPro,810116381289,,CHDRB-121-TH/CHDRB-121-RW,CHDRB-121-TH/CHDRB-121-RW,Camera,,True
v1|336537091122|0,consumer_products,GoPro HERO12 Black CPST1 5K Action Camera CHDHX-121-CN ISSUE,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,149.99,USD,azing_electronics,99.6,135929,US,,5.0,10026.0,True,30.0,GoPro,810116381272,,,GoPro HERO12 Black,Helmet/Action,,True
v1|147265947238|0,consumer_products,GoPro 12 Black,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,183.5,USD,gadiel096,100.0,562,US,,4.0,47.0,False,,GoPro,0094148620176,,WMCHDHX121CNEDI1,GoPro HERO 12,Compact,,True
v1|267639354175|0,consumer_products,"NEW-GoPro Hero 12 Black, Action Camera, No Box.",GoPro Hero 12 Black,EBAY_US,Camcorders,New,250.0,USD,samcells661,99.0,884,US,,4.0,33.0,False,,GoPro,,,,Gopro Hero 12,Helmet/Action,,True
v1|206040176893|0,consumer_products,GoPro HERO12 Black 5.3K UHD Action Camera,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,209.0,USD,jvec777,100.0,5375,US,,7.0,42568.0,True,30.0,GoPro,810116381272,,CHDHX-121-CN,GoPro HERO12 Black,Helmet/Action,,True
v1|227250165356|0,consumer_products,GoPro HERO12 Black with 64GB SD Card and Accessories Brand New Sealed,GoPro Hero 12 Black,EBAY_US,Camcorders,New,299.0,USD,pea-6690,0.0,7,US,,1.0,67.0,False,,GoPro,810116381289,,CHDRB-121-TH/CHDRB-121-RW,,,,True
v1|137237799438|0,consumer_products,GoPro HERO8 Black Wearable Action Camera CHDHX-801-FW,GoPro Hero 12 Black,EBAY_US,Digital Cameras,New,225.0,USD,jovanemontes,100.0,315,US,,5.0,536.0,False,,GoPro,4936080894801,,,chdhx-801,,,True
v1|127809706657|0,consumer_products,GoPro HERO12 Black Action Camera Bundle with Chest & Head Mounts Plus 128Gb card,GoPro Hero 12 Black,EBAY_US,Digital Cameras,Used,325.0,USD,melaniehartt,100.0,4,US,,6.0,272.0,False,,GoPro,,,,GoPro HERO12 Black,Action,,True
v1|117150613899|0,consumer_products,GoPro Hero 12 Black Waterproof - Action Camera with 5.3K60 Ultra HD Video (NEW),GoPro Hero 12 Black,EBAY_US,Camcorders,New,289.99,USD,drtrey444,100.0,942,US,,3.0,81.0,False,,GoPro,810116 381272,,,UltraHD,Helmet/Action,,True
v1|227300752762|0,consumer_products,GoPro Hero12 Black Action Camera - Camera Only,GoPro Hero 12 Black,EBAY_US,Camcorders,Open box,254.99,USD,kcliquidation,99.8,21060,US,,5.0,9195.0,True,30.0,GoPro,,,Hero12,Hero12,Action Caera,,True
v1|287162567859|0,consumer_products,GoPro HERO 12 Waterproof  27MP Action Camera with 5.3K 60FPS Ultra HD*Open Box*,GoPro Hero 12 Black,EBAY_US,Camcorders,Open box,229.53,USD,tbgoods,99.3,9162,US,,17.0,8999.0,False,,GoPro,,,CHDHX-121-TH,GoPro HERO12 Black,,,True
v1|127780095945|0,consumer_products,GoPro HERO12 Black Camera Bundle | 6 Batteries | Mounts | 256GB SD card | & More,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,450.0,USD,possiblyplant,99.5,294,US,,24.0,2028.0,False,,GoPro,,,,GoPro HERO12 Black,Helmet/Action,,True
v1|287237712322|0,consumer_products,NEW(NoBox) GoPro HERO12 Black 5.3K UHD Action Camera,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,229.97,USD,everything_apples,99.8,899,US,,3.0,1744.0,False,,GoPro,0810114281215,,CHDRB-121-RW,GoPro HERO12 Black,Helmet/Action,,True
v1|287276346617|0,consumer_products,GoPro Hero12 Action Camera Waterproof with Ultra HD Video - Black,GoPro Hero 12 Black,EBAY_US,Camcorders,New,260.0,USD,genevacoast,100.0,77,US,,1.0,631.0,False,,GoPro,810116380275,,,GoPro Hero12 Action Camera - Black,Action,,True
v1|188139222067|0,consumer_products,GOPRO HERO12 BLACK 27MP WATERPROOF (P11032120),GoPro Hero 12 Black,EBAY_US,Digital Cameras,Used,230.0,USD,pawn1_caldwell,99.7,1303,US,,7.0,15794.0,True,14.0,GoPro,810116381289,,,HERO12 BLACK 27MP WATERPROOF,Type; Digital video,,True
v1|116928838055|0,consumer_products,GoPro HERO12 Black Waterproof Action Camera with Extras,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,250.0,USD,p-h-i-ll-y,100.0,65,US,,9.0,159.0,False,,GoPro,,,,GoPro HERO12 Black,Helmet/Action,,True
v1|336527855880|0,consumer_products,GoPro HERO12 Black CPST1 5K Action Camera CHDHX-121-CN,GoPro Hero 12 Black,EBAY_US,Camcorders,Used,219.99,USD,azing_electronics,99.6,135929,US,,11.0,10027.0,True,30.0,GoPro,810116381272,,,GoPro HERO12 Black,Helmet/Action,,True
v1|358460328563|0,consumer_products,GoPro HERO12 Black 5.3K UHD Action Camera,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,175.42,GBP,gil_724420,100.0,78,GB,,6.0,363.0,False,,GoPro,,,CHDHX-121-RW,GoPro HERO12 Black,Helmet/Action,,True
v1|206216100750|0,consumer_products,GoPro Hero 12 Black 4K Ultra HD Action Camera,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,187.9,GBP,al_302496,100.0,3,GB,,6.0,74.0,False,,GoPro,,,CHDHX131RW,hero12,Helmet/Action,,True
v1|327108379307|0,consumer_products,GoPro HERO12 Black Action Camera with accessories ,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,177.5,GBP,ladyarms1,0.0,123,GB,,5.0,62.0,False,,GoPro,,,CHDHX-121-RW,GoPro HERO12 Black,Helmet/Action,,True
v1|298241580343|0,consumer_products,"GoPro HERO12 Black Action Camera 5.3K60 Ultra HD, 27MP Photos, New sealed",GoPro Hero 12 Black,EBAY_GB,Camcorders,New,219.99,GBP,ko_stoic,100.0,99,GB,,6.0,763.0,False,,GoPro,,810116380282,,GoPro HERO12,Helmet/Action,,True
v1|317922830089|0,consumer_products,GoPro HERO 12 Black Action Camera Ultra HD - Brand New ,GoPro Hero 12 Black,EBAY_GB,Camcorders,New,218.06,GBP,hlsk6004,99.7,288,GB,,5.0,574.0,True,30.0,GoPro,,,,GoPro Hero 12,Helmet/Action,,True
v1|406867651176|0,consumer_products,GoPro HERO12 Black 5.3K UHD Action Camera. With A 256gb Sd Card And In Box.,GoPro Hero 12 Black,EBAY_GB,Digital Cameras,Used,198.29,GBP,stewart_1582,100.0,2,GB,,13.0,633.0,False,,GoPro,,,,Gopro Hero 12,Action,,True
v1|168303615083|0,consumer_products,Go Pro Hero 12 Black ***IMMACULATE CONDITION***,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,209.99,GBP,saltypotatoe,100.0,4646,GB,,22.0,341.0,False,,GoPro,,,,Go Pro Hero 12,Helmet/Action,,True
v1|327101024995|0,consumer_products,GoPro HERO 12 Black Action Camera Only,GoPro Hero 12 Black,EBAY_GB,Camcorders,Used,169.99,GBP,blusapphiretrading,99.5,4745,GB,,7.0,1674.0,True,14.0,GoPro,,0810116380367,CHDRB-121-RW,GoPro HERO 12 Black,Helmet/Action,,True
v1|406719168292|0,consumer_products,GoPro HERO 12 Black Action Camera Ultra HD - Brand New sealed ,GoPro Hero 12 Black,EBAY_GB,Camcorders,New,207.66,GBP,ashsims1988,100.0,72,GB,,6.0,593.0,False,,GoPro,,,,GoPro Hero 12,Helmet/Action,,True
