batch_idx,batch_time_sec,llm_time_sec
1200,53.62764522386715,53.61815337603912
1210,36.18810710404068,36.178698409115896
1220,48.44912598095834,48.43967373087071
1230,53.68212980590761,53.67260654992424
1240,46.91157025494613,46.90598847391084
1250,50.547049961052835,50.53764416300692
1260,46.77331904717721,46.76360972202383
1270,42.24600546993315,42.23638722114265
1280,56.13830545684323,56.1287938489113
1290,51.515416220063344,51.50601647887379
1300,54.80137366405688,54.791751771001145
1310,51.99618511996232,51.98670205404051
1320,45.0272665519733,45.01779025699943
1330,50.778610225068405,50.76926591806114
1340,54.351173508912325,54.34173331805505
1350,51.54509551310912,51.53567007300444
1360,55.802048889920115,55.792607106035575
1370,56.50776660698466,56.498181368922815
1380,60.49772999994457,60.488062027143314
1390,54.60275254584849,54.59312832006253
1400,42.744836781872436,42.73533926391974
1410,46.44882342615165,46.43934617913328
1420,51.82252035709098,51.81305754184723
1430,49.982229575980455,49.97264894400723
1440,56.163864177884534,56.154375755926594
1450,58.04915298894048,58.039718217914924
1460,49.66218746709637,49.65259646414779
1470,57.93285565008409,57.923368824180216
1480,44.56105276593007,44.55148919392377
1490,46.216722247889265,46.207272646948695
1500,46.78319076704793,46.77369458600879
1510,51.648412256967276,51.63895533699542
1520,56.793838780838996,56.784390683984384
1530,52.47808845806867,52.468684715917334
1540,57.2536903321743,57.24409705703147
1550,54.41161686182022,54.402191168861464
1560,56.271094252122566,56.26160759711638
1570,49.54199947882444,49.532475559040904
1580,46.605900522787124,46.596403393894434
1590,52.577294542919844,52.5678357121069
1600,45.61215672502294,45.60263337590732
1610,53.541682451963425,53.53214204800315
1620,52.61858359188773,52.608988605905324
1630,50.72171404515393,50.71171955112368
1640,48.2170040931087,48.20753895188682
1650,55.12095821509138,55.11137419613078
1660,63.26209967187606,63.252520089037716
1670,52.459528939798474,52.45010789600201
1680,55.06730346311815,55.05779686104506
1690,50.51282008108683,50.503234108909965
1700,56.309262610040605,56.29977183090523
1710,58.17006706702523,58.160636108135805
1720,54.928162039024755,54.918571289861575
1730,48.15212890901603,48.14263140899129
1740,55.4299020790495,55.42047103890218
1750,55.62941305199638,55.62000920181163
1760,42.97403016197495,42.96451569814235
1770,50.61685585603118,50.60737362015061
1780,59.7717254399322,59.76214850204997
1790,45.31932853697799,45.309634373988956
1800,47.63689022907056,47.62740276614204
1810,47.92187680490315,47.912388236960396
1820,49.270507970126346,49.2611333290115
1830,53.21453755302355,53.20495359390043
1840,53.55372903612442,53.54423458711244
1850,50.24725809902884,50.23759507294744
1860,43.20390865416266,43.194297851994634
1870,39.167162714060396,39.1577712779399
1880,46.92379453103058,46.91423373995349
1890,52.5152258281596,52.50572575395927
1900,57.26170949684456,57.252155049936846
1910,53.260639736196026,53.25114884204231
1920,58.848175536841154,58.83872271608561
1930,55.71064278995618,55.70115938200615
1940,49.9630620109383,49.95362403895706
1950,47.08215552615002,47.07276277989149
1960,50.3239538341295,50.31455597886816
1970,51.126515509793535,51.116989662870765
1980,43.90578560810536,43.89620099100284
1990,46.95918595488183,46.94961057207547
2000,54.39369780803099,54.384172219084576
2010,54.42957504093647,54.41996564390138
2020,59.554663301911205,59.54503769008443
2030,51.021387772867456,51.01185594196431
2040,58.179557108087465,58.17014556610957
2050,49.34012173791416,49.330674641998485
2060,57.122928937897086,57.11342222196981
2070,55.36770100495778,55.358118444914
2080,48.6037781459745,48.59393770201132
2090,54.13826495502144,54.12833490502089
2100,53.554934731917456,53.545346992788836
2110,56.23361574113369,56.22413913789205
2120,46.95587514503859,46.94638007506728
2130,49.88982666213997,49.88038303004578
2140,48.133718001889065,48.124154969118536
2150,53.45859344583005,53.44903030293062
2160,40.95101810595952,40.94146597897634
2170,61.59106838796288,61.58149946690537
2180,55.16170558403246,55.15213763387874
2190,56.765129345003515,56.75568141392432
2200,50.96398961287923,50.95443208911456
2210,53.93252134579234,53.92312956904061
2220,52.40500024985522,52.39559211488813
2230,51.622029442107305,51.61264862585813
2240,59.551612487994134,59.541988355107605
2250,48.75872938707471,48.74925451586023
2260,53.49741122080013,53.4876525439322
2270,47.81675701402128,47.807154920184985
2280,50.66904036491178,50.65937503497116
2290,47.015335974050686,47.00589707191102
2300,45.20201043202542,45.192524628015235
2310,49.80626345402561,49.79678186494857
2320,47.50355441495776,47.49403741303831
2330,58.09209722978994,58.08256128709763
2340,47.931589813902974,47.92181944195181
2350,56.19785228301771,56.18513742508367
2360,44.493641815846786,44.48379609012045
2370,58.94195679598488,58.93242779606953
2380,51.57068692985922,51.5610242721159
2390,60.05915420292877,60.04955704510212
2400,55.773555704858154,55.76406226307154
2410,46.02270652796142,46.01320976996794
2420,50.975989212980494,50.966599895153195
2430,52.33635187894106,52.32676917104982
2440,56.77131163212471,56.76185861811973
2450,52.43552426318638,52.42592410906218
2460,54.10462227417156,54.09512464306317
2470,55.95473421504721,55.94514452596195
2480,49.42861067503691,49.41920554195531
2490,59.62756948405877,59.61809785105288
2500,57.927685047034174,57.918130890931934
2510,48.005432097939774,47.995998953003436
2520,51.82125294301659,51.81175760505721
2530,48.97559532383457,48.96613045199774
2540,52.44203748204745,52.43259122688323
2550,51.83791626803577,51.82848187093623
2560,46.61899164202623,46.60950165102258
2570,49.58583047101274,49.57631379109807
